date,team_tri,player_id,player_name,starter_prob,is_starter,exp_min_mean,exp_min_sd,exp_min_cap,exp_asof_ts,exp_min_source,lag1_min,roll3_min,roll5_min,roll10_min
2026-05-08,NYL,4337216,Han Xu,0.08,False,7.388903414406725,8.0,17.388903414406727,2026-05-08T17:52:51Z,props_features+league_status,15.0,12.333333333333334,7.4,5.5
2026-05-08,NYL,2593770,Betnijah Laney-Hamilton,0.08,False,7.242738203616961,8.0,17.24273820361696,2026-05-08T17:52:51Z,props_features+league_status,0.0,4.0,12.8,20.5
2026-05-08,NYL,3102133,Rebecca Allen,0.08,False,6.693358618234741,8.0,16.69335861823474,2026-05-08T17:52:51Z,props_features+league_status,0.0,7.333333333333333,12.8,12.7
2026-05-08,NYL,4281929,Satou Sabally,0.08,False,6.539633137921369,8.0,16.53963313792137,2026-05-08T17:52:51Z,props_features+league_status,0.0,0.0,11.8,22.6
2026-05-08,NYL,5345331,Manuela Puoch,0.08,False,4.536161714165111,4.5,10.161161714165111,2026-05-08T17:52:51Z,props_features+league_status,,,,
2026-05-08,NYL,5278219,Seehia Ridard,0.08,False,4.536161714165111,4.5,10.161161714165111,2026-05-08T17:52:51Z,props_features+league_status,,,,
2026-05-08,NYL,4281253,DiDi Richards,0.08,False,2.555371098979679,6.66331317109387,10.884512562847016,2026-05-08T17:52:51Z,props_features+league_status,0.0,0.0,3.6,10.6
2026-05-08,NYL,5278238,Annika Soltau,0.08,False,1.5120539047217036,4.5,7.137053904721704,2026-05-08T17:52:51Z,props_features+league_status,0.0,0.0,0.0,0.0
2026-05-08,NYL,4790260,Marine Fauthoux,0.08,False,1.5120539047217036,1.5,4.012053904721704,2026-05-08T17:52:51Z,props_features+league_status,0.0,0.0,0.0,0.0
2026-05-08,NYL,4790258,Raquel Carrera,0.08,False,1.5120539047217036,1.5,4.012053904721704,2026-05-08T17:52:51Z,props_features+league_status,0.0,0.0,0.0,0.0
2026-05-08,NYL,4433744,Ugonne Onyiah,0.08,False,1.5120539047217036,1.5,4.012053904721704,2026-05-08T17:52:51Z,props_features+league_status,0.0,0.0,0.0,0.0
2026-05-08,SEA,4698736,Flau'jae Johnson,0.92,True,24.839228295819936,2.8284271247461903,28.091919489278055,2026-05-08T17:52:51Z,props_features+league_status,19.0,21.0,21.0,21.0
2026-05-08,SEA,5220150,Dominique Malonga,0.86,True,24.425241157556272,4.0203245563492125,29.048614397357866,2026-05-08T17:52:51Z,props_features+league_status,19.0,20.666666666666668,21.8,18.3
2026-05-08,SEA,5017726,Jade Melbourne,0.8,True,22.809485530546628,3.1981459794664264,26.487353406933018,2026-05-08T17:52:51Z,props_features+league_status,18.0,18.666666666666668,18.6,20.7
2026-05-08,SEA,3906753,Natisha Hiedeman,0.74,True,21.704180064308684,8.0,30.904180064308683,2026-05-08T17:52:51Z,props_features+league_status,14.0,11.666666666666666,14.6,18.8
2026-05-08,SEA,2529183,Stefanie Dolson,0.68,True,21.704180064308684,2.1026137792995323,24.704180064308684,2026-05-08T17:52:51Z,props_features+league_status,16.0,17.0,16.0,14.9
2026-05-08,SEA,5105731,Grace VanSlooten,0.2,False,13.11897106109325,8.0,23.118971061093248,2026-05-08T17:52:51Z,props_features+league_status,8.0,15.0,15.0,15.0
2026-05-08,SEA,3058892,Lexie Brown,0.2,False,11.7459807073955,8.0,21.7459807073955,2026-05-08T17:52:51Z,props_features+league_status,19.0,14.666666666666666,10.2,5.7
2026-05-08,SEA,4420318,Ezi Magbegor,0.2,False,11.39871382636656,8.0,21.39871382636656,2026-05-08T17:52:51Z,props_features+league_status,0.0,8.666666666666666,14.6,22.7
2026-05-08,SEA,4432832,Zia Cooke,0.08,False,10.434083601286174,8.0,20.434083601286176,2026-05-08T17:52:51Z,props_features+league_status,18.0,12.666666666666666,9.0,4.5
2026-05-08,SEA,4433643,Mackenzie Holmes,0.08,False,10.401929260450162,8.0,20.40192926045016,2026-05-08T17:52:51Z,props_features+league_status,21.0,11.333333333333334,7.8,5.1
2026-05-08,SEA,4280888,Rennia Davis,0.08,False,8.681672025723474,3.5355339059327378,13.101089408139396,2026-05-08T17:52:51Z,props_features+league_status,11.0,8.5,8.5,8.5
2026-05-08,SEA,4432830,Jordan Horston,0.08,False,7.54662379421222,8.0,17.54662379421222,2026-05-08T17:52:51Z,props_features+league_status,0.0,5.333333333333333,10.6,13.9
2026-05-08,SEA,4066527,Jaelyn Brown,0.08,False,7.331189710610933,6.432332567705483,15.371605420242787,2026-05-08T17:52:51Z,props_features+league_status,12.0,8.0,4.8,7.6
2026-05-08,SEA,5345325,Awa Fam,0.08,False,1.929260450160772,1.5,4.429260450160772,2026-05-08T17:52:51Z,props_features+league_status,0.0,0.0,0.0,0.0
2026-05-08,SEA,3917453,Katie Lou Samuelson,0.08,False,1.929260450160772,1.5,4.429260450160772,2026-05-08T17:52:51Z,props_features+league_status,0.0,0.0,0.0,0.0
2026-05-08,TOR,5345444,Laura Juskaite,0.92,True,25.49057162258632,6.363961030678928,32.80912680786709,2026-05-08T17:52:51Z,props_features+league_status,28.0,23.5,23.5,23.5
2026-05-08,TOR,4001679,Julie Allemand,0.86,True,23.411627461563903,8.0,32.6116274615639,2026-05-08T17:52:51Z,props_features+league_status,22.0,17.0,24.0,26.8
2026-05-08,TOR,2569044,Temi Fagbenle,0.8,True,21.97691222816151,8.0,31.17691222816151,2026-05-08T17:52:51Z,props_features+league_status,15.0,18.666666666666668,24.2,24.5
2026-05-08,TOR,3904576,Marina Mabrey,0.74,True,21.726185294168857,8.0,30.926185294168857,2026-05-08T17:52:51Z,props_features+league_status,0.0,22.666666666666668,26.2,29.8
2026-05-08,TOR,4565505,Kiki Rice,0.68,True,21.52072850103599,4.242640687119285,26.39976529122317,2026-05-08T17:52:51Z,props_features+league_status,23.0,20.0,20.0,20.0
2026-05-08,TOR,4434020,Teonni Key,0.2,False,17.049431511500355,2.8284271247461903,20.584965417433093,2026-05-08T17:52:51Z,props_features+league_status,22.0,20.0,20.0,20.0
2026-05-08,TOR,3142327,Kia Nurse,0.2,False,16.862779238416937,6.427603052820825,24.89728305444297,2026-05-08T17:52:51Z,props_features+league_status,15.0,21.666666666666668,22.0,20.3
2026-05-08,TOR,2988756,Brittney Sykes,0.2,False,14.310936221336165,8.0,24.310936221336163,2026-05-08T17:52:51Z,props_features+league_status,17.0,13.333333333333334,16.6,22.9
2026-05-08,TOR,4399342,Lexi Held,0.08,False,11.377431093622132,8.0,21.377431093622132,2026-05-08T17:52:51Z,props_features+league_status,23.0,17.333333333333332,10.4,5.2
2026-05-08,TOR,4597509,Aaliyah Nye,0.08,False,9.087458429822576,8.0,19.087458429822576,2026-05-08T17:52:51Z,props_features+league_status,20.0,12.333333333333334,8.2,4.6
2026-05-08,TOR,4398768,Nyara Sabally,0.08,False,4.995037696098062,5.000485987618298,11.245645180620933,2026-05-08T17:52:51Z,props_features+league_status,10.0,5.666666666666667,5.6,3.0
2026-05-08,TOR,4874475,Nikolina Milic,0.08,False,2.760782128741316,4.299433029537929,8.135073415663728,2026-05-08T17:52:51Z,props_features+league_status,0.0,2.3333333333333335,4.4,5.9
2026-05-08,TOR,2566453,Isabelle Harrison,0.08,False,2.744066999808472,6.711664028725858,11.133647035715795,2026-05-08T17:52:51Z,props_features+league_status,0.0,2.3333333333333335,4.4,5.8
2026-05-08,TOR,5107752,Charlise Dunn,0.08,False,1.6715128932843486,4.5,7.296512893284349,2026-05-08T17:52:51Z,props_features+league_status,0.0,0.0,0.0,0.0
2026-05-08,TOR,3920741,Kitija Laksa,0.08,False,1.6715128932843486,1.5792770548268742,4.171512893284349,2026-05-08T17:52:51Z,props_features+league_status,0.0,0.0,0.8,0.4
2026-05-08,TOR,3910470,Maria Conde,0.08,False,1.6715128932843486,1.5,4.171512893284349,2026-05-08T17:52:51Z,props_features+league_status,0.0,0.0,0.0,0.0
2026-05-08,TOR,5345334,Saffron Shiels,0.08,False,1.6715128932843486,4.5,7.296512893284349,2026-05-08T17:52:51Z,props_features+league_status,0.0,0.0,0.0,0.0
2026-05-08,WSH,4583144,Cotie McMahon,0.92,True,25.28310776509936,2.8284271247461903,28.53579895855748,2026-05-08T17:52:51Z,props_features+league_status,27.0,25.0,25.0,25.0
2026-05-08,WSH,4433524,Sonia Citron,0.86,True,25.160342018733388,6.732252187083684,32.90243203387962,2026-05-08T17:52:51Z,props_features+league_status,19.0,24.666666666666668,27.4,28.6
2026-05-08,WSH,5105737,Lauren Betts,0.8,True,24.685868998994646,2.1213203435596424,27.685868998994646,2026-05-08T17:52:51Z,props_features+league_status,26.0,24.5,24.5,24.5
2026-05-08,WSH,4433411,Angela Dugalic,0.74,True,19.907958870156975,1.5,22.907958870156975,2026-05-08T17:52:51Z,props_features+league_status,20.0,20.0,20.0,20.0
2026-05-08,WSH,5122345,Cassandre Prosper,0.68,True,19.310720104052265,1.5,22.310720104052265,2026-05-08T17:52:51Z,props_features+league_status,19.0,19.5,19.5,19.5
2026-05-08,WSH,4898384,Kiki Iriafen,0.2,False,14.750470325528308,8.0,24.75047032552831,2026-05-08T17:52:51Z,props_features+league_status,16.0,15.333333333333334,19.4,23.5
2026-05-08,WSH,4433523,Rori Harmon,0.2,False,13.696675702667997,1.5,16.196675702667996,2026-05-08T17:52:51Z,props_features+league_status,18.0,17.0,17.0,17.0
2026-05-08,WSH,4282173,Michaela Onyenwere,0.2,False,13.136598459787582,8.0,23.13659845978758,2026-05-08T17:52:51Z,props_features+league_status,0.0,20.666666666666668,21.0,19.9
2026-05-08,WSH,4433815,Lucy Olsen,0.08,False,12.90301174237774,4.690788049528004,18.766496804287748,2026-05-08T17:52:51Z,props_features+league_status,16.0,17.333333333333332,15.8,15.7
2026-05-08,WSH,4398911,Shakira Austin,0.08,False,12.531396510134808,8.0,22.531396510134808,2026-05-08T17:52:51Z,props_features+league_status,0.0,17.666666666666668,20.4,20.9
2026-05-08,WSH,5106145,Darianna Littlepage-Buggs,0.08,False,9.87434759959786,2.8284271247461903,13.409881505530597,2026-05-08T17:52:51Z,props_features+league_status,14.0,12.0,12.0,12.0
2026-05-08,WSH,4704180,Georgia Amoore,0.08,False,6.848337851333999,7.55977641259337,16.29805836707571,2026-05-08T17:52:51Z,props_features+league_status,17.0,10.0,6.0,3.0
2026-05-08,WSH,5278157,Alex Wilson,0.08,False,1.9111640515350694,5.196152422706632,8.406354579918359,2026-05-08T17:52:51Z,props_features+league_status,0.0,3.0,3.0,3.0
