player,team,plays,ladders,_plays_list,top_play,top_play_explain,top_play_baseline,top_play_reasons,top_play_consensus,top_play_line_adv
Donte DiVincenzo,MIN,"[{'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 110.0, 'edge': 0.2037390053731841, 'ev': 0.4278519112836867, 'ev_pct': 42.78519112836867, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 102.0, 'edge': 0.1848799766131652, 'ev': 0.3734575527585938, 'ev_pct': 37.34575527585938, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 102.0, 'edge': 0.1848799766131652, 'ev': 0.3734575527585938, 'ev_pct': 37.34575527585938, 'book': 'betrivers'}]",[],"[{'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 110.0, 'edge': 0.2037390053731841, 'ev': 0.4278519112836867, 'ev_pct': 42.78519112836867, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 102.0, 'edge': 0.1848799766131652, 'ev': 0.3734575527585938, 'ev_pct': 37.34575527585938, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 102.0, 'edge': 0.1848799766131652, 'ev': 0.3734575527585938, 'ev_pct': 37.34575527585938, 'book': 'betrivers'}]","{'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 110.0, 'ev': 0.4278519112836867, 'ev_pct': 42.78519112836867, 'book': 'betmgm'}",model 2.2 vs line 2.5 (-0.3),2.245743455750256,"['EV 42.8%', 'Regular price range (-150 to +150)', 'Consensus: 3 books aligned', 'Best line available']",0.5,1.0
Draymond Green,GSW,"[{'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 110.0, 'edge': 0.0591608168536264, 'ev': 0.1242377153926154, 'ev_pct': 12.423771539261539, 'book': 'betmgm'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 107.0, 'edge': 0.0581256201662558, 'ev': 0.1203200337441495, 'ev_pct': 12.03200337441495, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 105.0, 'edge': 0.0574186565748807, 'ev': 0.1177082459785056, 'ev_pct': 11.77082459785056, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 104.0, 'edge': 0.057059976517492, 'ev': 0.1164023520956836, 'ev_pct': 11.64023520956836, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 104.0, 'edge': 0.057059976517492, 'ev': 0.1164023520956836, 'ev_pct': 11.64023520956836, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 102.0, 'edge': 0.0563319625396235, 'ev': 0.1137905643300396, 'ev_pct': 11.37905643300396, 'book': 'williamhill_us'}]",[],"[{'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 110.0, 'edge': 0.0591608168536264, 'ev': 0.1242377153926154, 'ev_pct': 12.423771539261539, 'book': 'betmgm'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 107.0, 'edge': 0.0581256201662558, 'ev': 0.1203200337441495, 'ev_pct': 12.03200337441495, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 105.0, 'edge': 0.0574186565748807, 'ev': 0.1177082459785056, 'ev_pct': 11.77082459785056, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 104.0, 'edge': 0.057059976517492, 'ev': 0.1164023520956836, 'ev_pct': 11.64023520956836, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 104.0, 'edge': 0.057059976517492, 'ev': 0.1164023520956836, 'ev_pct': 11.64023520956836, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 102.0, 'edge': 0.0563319625396235, 'ev': 0.1137905643300396, 'ev_pct': 11.37905643300396, 'book': 'williamhill_us'}]","{'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 110.0, 'ev': 0.1242377153926154, 'ev_pct': 12.423771539261539, 'book': 'betmgm'}",model 5.7 vs line 5.5 (+0.2),5.721754410143866,"['EV 12.4%', 'Regular price range (-150 to +150)', 'Consensus: 6 books aligned', 'Best line available']",1.0,1.0
Duncan Robinson,DET,[],[],[],,,,[],0.0,0.0
Dylan Harper,SAS,[],[],[],,,,[],0.0,0.0
Dyson Daniels,ATL,"[{'market': 'stl', 'side': 'UNDER', 'line': 1.5, 'price': 124.0, 'edge': 0.3874979350528311, 'ev': 0.8679953745183417, 'ev_pct': 86.79953745183417, 'book': 'fanduel'}, {'market': 'stl', 'side': 'UNDER', 'line': 1.5, 'price': 124.0, 'edge': 0.3874979350528311, 'ev': 0.8679953745183417, 'ev_pct': 86.79953745183417, 'book': 'draftkings'}]",[],"[{'market': 'stl', 'side': 'UNDER', 'line': 1.5, 'price': 124.0, 'edge': 0.3874979350528311, 'ev': 0.8679953745183417, 'ev_pct': 86.79953745183417, 'book': 'fanduel'}, {'market': 'stl', 'side': 'UNDER', 'line': 1.5, 'price': 124.0, 'edge': 0.3874979350528311, 'ev': 0.8679953745183417, 'ev_pct': 86.79953745183417, 'book': 'draftkings'}]","{'market': 'stl', 'side': 'UNDER', 'line': 1.5, 'price': 124.0, 'ev': 0.8679953745183417, 'ev_pct': 86.79953745183417, 'book': 'fanduel'}",,,"['EV 86.8%', 'Regular price range (-150 to +150)', 'Best line available']",0.25,1.0
Evan Mobley,CLE,"[{'market': 'blk', 'side': 'UNDER', 'line': 1.5, 'price': 104.0, 'edge': 0.3800829073009127, 'ev': 0.775369130893862, 'ev_pct': 77.53691308938619, 'book': 'fanduel'}, {'market': 'blk', 'side': 'UNDER', 'line': 1.5, 'price': 100.0, 'edge': 0.3702789857322852, 'ev': 0.7405579714645705, 'ev_pct': 74.05579714645705, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 26.5, 'price': 120.0, 'edge': 0.0839847219749239, 'ev': 0.1847663883448326, 'ev_pct': 18.47663883448326, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -112.0, 'edge': 0.0494301004804108, 'ev': 0.0935641187664919, 'ev_pct': 9.35641187664919, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -113.0, 'edge': 0.0490979187105464, 'ev': 0.0925474042951008, 'ev_pct': 9.25474042951008, 'book': 'betrivers'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -115.0, 'edge': 0.0484428253597439, 'ev': 0.0905670213247386, 'ev_pct': 9.056702132473859, 'book': 'betmgm'}, {'market': 'stl', 'side': 'UNDER', 'line': 0.5, 'price': 107.0, 'edge': 0.2902808708182966, 'ev': 0.600881402593874, 'ev_pct': 60.0881402593874, 'book': 'draftkings'}]",[],"[{'market': 'blk', 'side': 'UNDER', 'line': 1.5, 'price': 104.0, 'edge': 0.3800829073009127, 'ev': 0.775369130893862, 'ev_pct': 77.53691308938619, 'book': 'fanduel'}, {'market': 'blk', 'side': 'UNDER', 'line': 1.5, 'price': 100.0, 'edge': 0.3702789857322852, 'ev': 0.7405579714645705, 'ev_pct': 74.05579714645705, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 26.5, 'price': 120.0, 'edge': 0.0839847219749239, 'ev': 0.1847663883448326, 'ev_pct': 18.47663883448326, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -112.0, 'edge': 0.0494301004804108, 'ev': 0.0935641187664919, 'ev_pct': 9.35641187664919, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -113.0, 'edge': 0.0490979187105464, 'ev': 0.0925474042951008, 'ev_pct': 9.25474042951008, 'book': 'betrivers'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -115.0, 'edge': 0.0484428253597439, 'ev': 0.0905670213247386, 'ev_pct': 9.056702132473859, 'book': 'betmgm'}, {'market': 'stl', 'side': 'UNDER', 'line': 0.5, 'price': 107.0, 'edge': 0.2902808708182966, 'ev': 0.600881402593874, 'ev_pct': 60.0881402593874, 'book': 'draftkings'}]","{'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -112.0, 'ev': 0.0935641187664919, 'ev_pct': 9.35641187664919, 'book': 'fanduel'}",model 10.0 vs line 9.5 (+0.5),9.956994797499638,"['EV 9.4%', 'Friendly price (~-110)', 'Regular price range (-150 to +150)', 'Consensus: 3 books aligned', 'Best line available']",0.5,1.0
G.G. Jackson,MEM,"[{'market': 'pa', 'side': 'UNDER', 'line': 17.5, 'price': 100.0, 'edge': 0.1023683439187252, 'ev': 0.2047366878374505, 'ev_pct': 20.47366878374505, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 18.5, 'price': -124.0, 'edge': 0.0936324647561899, 'ev': 0.1691425169789238, 'ev_pct': 16.91425169789238, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 18.5, 'price': -125.0, 'edge': 0.0931959568196819, 'ev': 0.1677527222754276, 'ev_pct': 16.775272227542757, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 20.5, 'price': 110.0, 'edge': 0.1084122263877293, 'ev': 0.2276656754142315, 'ev_pct': 22.76656754142315, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 20.5, 'price': -106.0, 'edge': 0.0999702476544884, 'ev': 0.1942818020455153, 'ev_pct': 19.42818020455153, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -115.0, 'edge': 0.0981490133788093, 'ev': 0.1834959815342955, 'ev_pct': 18.34959815342955, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -117.0, 'edge': 0.0972059204627231, 'ev': 0.1802879037641959, 'ev_pct': 18.02879037641959, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': -125.0, 'edge': 0.0797921753867658, 'ev': 0.1436259156961786, 'ev_pct': 14.36259156961786, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -124.0, 'edge': 0.2084905787829769, 'ev': 0.3766281423176357, 'ev_pct': 37.66281423176357, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -125.0, 'edge': 0.2065064517988499, 'ev': 0.37171161323793, 'ev_pct': 37.171161323793, 'book': 'bovada'}]",[],"[{'market': 'pa', 'side': 'UNDER', 'line': 17.5, 'price': 100.0, 'edge': 0.1023683439187252, 'ev': 0.2047366878374505, 'ev_pct': 20.47366878374505, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 18.5, 'price': -124.0, 'edge': 0.0936324647561899, 'ev': 0.1691425169789238, 'ev_pct': 16.91425169789238, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 18.5, 'price': -125.0, 'edge': 0.0931959568196819, 'ev': 0.1677527222754276, 'ev_pct': 16.775272227542757, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 20.5, 'price': 110.0, 'edge': 0.1084122263877293, 'ev': 0.2276656754142315, 'ev_pct': 22.76656754142315, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 20.5, 'price': -106.0, 'edge': 0.0999702476544884, 'ev': 0.1942818020455153, 'ev_pct': 19.42818020455153, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -115.0, 'edge': 0.0981490133788093, 'ev': 0.1834959815342955, 'ev_pct': 18.34959815342955, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -117.0, 'edge': 0.0972059204627231, 'ev': 0.1802879037641959, 'ev_pct': 18.02879037641959, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': -125.0, 'edge': 0.0797921753867658, 'ev': 0.1436259156961786, 'ev_pct': 14.36259156961786, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -124.0, 'edge': 0.2084905787829769, 'ev': 0.3766281423176357, 'ev_pct': 37.66281423176357, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -125.0, 'edge': 0.2065064517988499, 'ev': 0.37171161323793, 'ev_pct': 37.171161323793, 'book': 'bovada'}]","{'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': -125.0, 'ev': 0.1436259156961786, 'ev_pct': 14.36259156961786, 'book': 'bovada'}",,,"['EV 14.4%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Immanuel Quickley,TOR,[],[],[],,,,[],0.0,0.0
Isaiah Hartenstein,OKC,"[{'market': 'blk', 'side': 'UNDER', 'line': 0.5, 'price': -140.0, 'edge': 4.352749916203269e-05, 'ev': 7.461856999213534e-05, 'ev_pct': 0.007461856999213534, 'book': 'betmgm'}]",[],"[{'market': 'blk', 'side': 'UNDER', 'line': 0.5, 'price': -140.0, 'edge': 4.352749916203269e-05, 'ev': 7.461856999213534e-05, 'ev_pct': 0.007461856999213534, 'book': 'betmgm'}]","{'market': 'blk', 'side': 'UNDER', 'line': 0.5, 'price': -140.0, 'ev': 7.461856999213534e-05, 'ev_pct': 0.007461856999213534, 'book': 'betmgm'}",,,"['EV 0.0%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Jabari Smith Jr,HOU,[],[],[],,,,[],0.0,0.0
Jaime Jaquez Jr,MIA,"[{'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 125.0, 'edge': 0.0739160831660186, 'ev': 0.1663111871235418, 'ev_pct': 16.63111871235418, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 106.0, 'edge': 0.0749697054457062, 'ev': 0.1544375932181548, 'ev_pct': 15.443759321815481, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 100.0, 'edge': 0.0717658219505605, 'ev': 0.1435316439011211, 'ev_pct': 14.353164390112111, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': -102.0, 'edge': 0.0706767130396694, 'ev': 0.1399676081766003, 'ev_pct': 13.99676081766003, 'book': 'draftkings'}]",[],"[{'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 125.0, 'edge': 0.0739160831660186, 'ev': 0.1663111871235418, 'ev_pct': 16.63111871235418, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 106.0, 'edge': 0.0749697054457062, 'ev': 0.1544375932181548, 'ev_pct': 15.443759321815481, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 100.0, 'edge': 0.0717658219505605, 'ev': 0.1435316439011211, 'ev_pct': 14.353164390112111, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': -102.0, 'edge': 0.0706767130396694, 'ev': 0.1399676081766003, 'ev_pct': 13.99676081766003, 'book': 'draftkings'}]","{'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 106.0, 'ev': 0.1544375932181548, 'ev_pct': 15.443759321815481, 'book': 'fanduel'}",,,"['EV 15.4%', 'Regular price range (-150 to +150)', 'Consensus: 3 books aligned', 'Best line available']",0.5,1.0
Jalen Duren,DET,"[{'market': 'blk', 'side': 'UNDER', 'line': 0.5, 'price': 125.0, 'edge': 0.1502275142999523, 'ev': 0.3380119071748926, 'ev_pct': 33.80119071748926, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 32.5, 'price': 115.0, 'edge': 0.1085157791869609, 'ev': 0.2333089252519659, 'ev_pct': 23.33089252519659, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 33.5, 'price': -105.0, 'edge': 0.100919571335219, 'ev': 0.1970334487973323, 'ev_pct': 19.70334487973323, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 34.5, 'price': -115.0, 'edge': 0.0979592425113069, 'ev': 0.1831411925211389, 'ev_pct': 18.31411925211389, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 34.5, 'price': -122.0, 'edge': 0.0947327602150572, 'ev': 0.1723825636700223, 'ev_pct': 17.23825636700223, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 34.5, 'price': -122.0, 'edge': 0.0947327602150572, 'ev': 0.1723825636700223, 'ev_pct': 17.23825636700223, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': -110.0, 'edge': 0.0805325128737091, 'ev': 0.1537438882134446, 'ev_pct': 15.374388821344459, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': 120.0, 'edge': 0.0666314127077423, 'ev': 0.1465891079570331, 'ev_pct': 14.658910795703308, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': 105.0, 'edge': 0.0616424991822434, 'ev': 0.126367123323599, 'ev_pct': 12.6367123323599, 'book': 'fanatics'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -120.0, 'edge': 0.0605301068243576, 'ev': 0.1109718625113223, 'ev_pct': 11.097186251132229, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -128.0, 'edge': 0.05813776232675, 'ev': 0.1035578891445234, 'ev_pct': 10.35578891445234, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -129.0, 'edge': 0.057850472048653, 'ev': 0.1026957992181514, 'ev_pct': 10.26957992181514, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -130.0, 'edge': 0.0575656799468873, 'ev': 0.1018469722137236, 'ev_pct': 10.18469722137236, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -134.0, 'edge': 0.0564508527451036, 'ev': 0.0985783547936884, 'ev_pct': 9.85783547936884, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -136.0, 'edge': 0.0559076106764377, 'ev': 0.0970161479385244, 'ev_pct': 9.701614793852439, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -136.0, 'edge': 0.0559076106764377, 'ev': 0.0970161479385244, 'ev_pct': 9.701614793852439, 'book': 'betrivers'}]",[],"[{'market': 'blk', 'side': 'UNDER', 'line': 0.5, 'price': 125.0, 'edge': 0.1502275142999523, 'ev': 0.3380119071748926, 'ev_pct': 33.80119071748926, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 32.5, 'price': 115.0, 'edge': 0.1085157791869609, 'ev': 0.2333089252519659, 'ev_pct': 23.33089252519659, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 33.5, 'price': -105.0, 'edge': 0.100919571335219, 'ev': 0.1970334487973323, 'ev_pct': 19.70334487973323, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 34.5, 'price': -115.0, 'edge': 0.0979592425113069, 'ev': 0.1831411925211389, 'ev_pct': 18.31411925211389, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 34.5, 'price': -122.0, 'edge': 0.0947327602150572, 'ev': 0.1723825636700223, 'ev_pct': 17.23825636700223, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 34.5, 'price': -122.0, 'edge': 0.0947327602150572, 'ev': 0.1723825636700223, 'ev_pct': 17.23825636700223, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': -110.0, 'edge': 0.0805325128737091, 'ev': 0.1537438882134446, 'ev_pct': 15.374388821344459, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': 120.0, 'edge': 0.0666314127077423, 'ev': 0.1465891079570331, 'ev_pct': 14.658910795703308, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': 105.0, 'edge': 0.0616424991822434, 'ev': 0.126367123323599, 'ev_pct': 12.6367123323599, 'book': 'fanatics'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -120.0, 'edge': 0.0605301068243576, 'ev': 0.1109718625113223, 'ev_pct': 11.097186251132229, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -128.0, 'edge': 0.05813776232675, 'ev': 0.1035578891445234, 'ev_pct': 10.35578891445234, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -129.0, 'edge': 0.057850472048653, 'ev': 0.1026957992181514, 'ev_pct': 10.26957992181514, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -130.0, 'edge': 0.0575656799468873, 'ev': 0.1018469722137236, 'ev_pct': 10.18469722137236, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -134.0, 'edge': 0.0564508527451036, 'ev': 0.0985783547936884, 'ev_pct': 9.85783547936884, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -136.0, 'edge': 0.0559076106764377, 'ev': 0.0970161479385244, 'ev_pct': 9.701614793852439, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -136.0, 'edge': 0.0559076106764377, 'ev': 0.0970161479385244, 'ev_pct': 9.701614793852439, 'book': 'betrivers'}]","{'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': -110.0, 'ev': 0.1537438882134446, 'ev_pct': 15.374388821344459, 'book': 'betmgm'}",,,"['EV 15.4%', 'Friendly price (~-110)', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Jalen Johnson,ATL,"[{'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -114.0, 'edge': 0.0625759894191864, 'ev': 0.1174672082079463, 'ev_pct': 11.74672082079463, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -115.0, 'edge': 0.0622499733357263, 'ev': 0.1163803849320099, 'ev_pct': 11.638038493200991, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -117.0, 'edge': 0.0616069554383948, 'ev': 0.1142624729071084, 'ev_pct': 11.42624729071084, 'book': 'betrivers'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -118.0, 'edge': 0.0612898709248025, 'ev': 0.1132304395051435, 'ev_pct': 11.32304395051435, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -118.0, 'edge': 0.0612898709248025, 'ev': 0.1132304395051435, 'ev_pct': 11.32304395051435, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -120.0, 'edge': 0.0606643496570794, 'ev': 0.1112179743713123, 'ev_pct': 11.12179743713123, 'book': 'betonlineag'}, {'market': 'pa', 'side': 'UNDER', 'line': 28.5, 'price': 105.0, 'edge': 0.0909702277587769, 'ev': 0.1864889669054927, 'ev_pct': 18.648896690549268, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 29.5, 'price': -110.0, 'edge': 0.0885878166079229, 'ev': 0.1691221953423983, 'ev_pct': 16.91221953423983, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 16.5, 'price': -108.0, 'edge': 0.091282798616969, 'ev': 0.175803908447496, 'ev_pct': 17.580390844749598, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 16.5, 'price': -109.0, 'edge': 0.0907767257424752, 'ev': 0.1740581255062138, 'ev_pct': 17.40581255062138, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 16.5, 'price': -110.0, 'edge': 0.090275472609643, 'ev': 0.1723440840729549, 'ev_pct': 17.23440840729549, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 16.5, 'price': -110.0, 'edge': 0.090275472609643, 'ev': 0.1723440840729549, 'ev_pct': 17.23440840729549, 'book': 'bovada'}]",[],"[{'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -114.0, 'edge': 0.0625759894191864, 'ev': 0.1174672082079463, 'ev_pct': 11.74672082079463, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -115.0, 'edge': 0.0622499733357263, 'ev': 0.1163803849320099, 'ev_pct': 11.638038493200991, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -117.0, 'edge': 0.0616069554383948, 'ev': 0.1142624729071084, 'ev_pct': 11.42624729071084, 'book': 'betrivers'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -118.0, 'edge': 0.0612898709248025, 'ev': 0.1132304395051435, 'ev_pct': 11.32304395051435, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -118.0, 'edge': 0.0612898709248025, 'ev': 0.1132304395051435, 'ev_pct': 11.32304395051435, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -120.0, 'edge': 0.0606643496570794, 'ev': 0.1112179743713123, 'ev_pct': 11.12179743713123, 'book': 'betonlineag'}, {'market': 'pa', 'side': 'UNDER', 'line': 28.5, 'price': 105.0, 'edge': 0.0909702277587769, 'ev': 0.1864889669054927, 'ev_pct': 18.648896690549268, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 29.5, 'price': -110.0, 'edge': 0.0885878166079229, 'ev': 0.1691221953423983, 'ev_pct': 16.91221953423983, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 16.5, 'price': -108.0, 'edge': 0.091282798616969, 'ev': 0.175803908447496, 'ev_pct': 17.580390844749598, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 16.5, 'price': -109.0, 'edge': 0.0907767257424752, 'ev': 0.1740581255062138, 'ev_pct': 17.40581255062138, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 16.5, 'price': -110.0, 'edge': 0.090275472609643, 'ev': 0.1723440840729549, 'ev_pct': 17.23440840729549, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 16.5, 'price': -110.0, 'edge': 0.090275472609643, 'ev': 0.1723440840729549, 'ev_pct': 17.23440840729549, 'book': 'bovada'}]","{'market': 'ra', 'side': 'UNDER', 'line': 16.5, 'price': -108.0, 'ev': 0.175803908447496, 'ev_pct': 17.580390844749598, 'book': 'fanduel'}",,,"['EV 17.6%', 'Friendly price (~-110)', 'Regular price range (-150 to +150)', 'Consensus: 4 books aligned', 'Best line available']",0.75,1.0
