date,game_id,home,away,side,team,n_sims,player_id,player_name,split_type,split,pts_p10,pts_p50,pts_p90,reb_p10,reb_p50,reb_p90,ast_p10,ast_p50,ast_p90,threes_p10,threes_p50,threes_p90
2026-03-26,,ORL,SAC,home,ORL,2000,1631457,Alex Morales,quarter,q2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,ORL,SAC,home,ORL,2000,1631457,Alex Morales,quarter,q3,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,ORL,SAC,home,ORL,2000,1631457,Alex Morales,quarter,q4,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,ORL,SAC,home,ORL,2000,1630658,Colin Castleton,quarter,q1,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,ORL,SAC,home,ORL,2000,1630658,Colin Castleton,quarter,q2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,ORL,SAC,home,ORL,2000,1630658,Colin Castleton,quarter,q3,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,ORL,SAC,home,ORL,2000,1630658,Colin Castleton,quarter,q4,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,ORL,SAC,home,ORL,2000,1631115,Orlando Robinson,quarter,q1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,ORL,SAC,home,ORL,2000,1631115,Orlando Robinson,quarter,q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,ORL,SAC,home,ORL,2000,1631115,Orlando Robinson,quarter,q3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,ORL,SAC,home,ORL,2000,1631115,Orlando Robinson,quarter,q4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,ORL,SAC,away,SAC,2000,1642875,Maxime Raynaud,quarter,q1,0.0,4.0,8.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1642875,Maxime Raynaud,quarter,q2,0.0,4.0,8.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1642875,Maxime Raynaud,quarter,q3,0.0,4.0,8.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1642875,Maxime Raynaud,quarter,q4,0.0,3.0,7.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1628370,Malik Monk,quarter,q1,0.0,4.0,8.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1628370,Malik Monk,quarter,q2,0.0,4.0,8.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1628370,Malik Monk,quarter,q3,0.0,3.0,8.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1628370,Malik Monk,quarter,q4,0.0,4.0,8.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1642269,Devin Carter,quarter,q1,0.0,3.0,7.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1642269,Devin Carter,quarter,q2,0.0,3.0,7.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1642269,Devin Carter,quarter,q3,0.0,3.0,8.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1642269,Devin Carter,quarter,q4,0.0,3.0,7.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1631342,Daeqwon Plowden,quarter,q1,0.0,3.0,7.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1631342,Daeqwon Plowden,quarter,q2,0.0,3.0,7.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1631342,Daeqwon Plowden,quarter,q3,0.0,3.0,7.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1631342,Daeqwon Plowden,quarter,q4,0.0,3.0,7.0,0.0,1.0,2.1000000000001364,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,201942,DeMar DeRozan,quarter,q1,0.0,3.0,7.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,201942,DeMar DeRozan,quarter,q2,0.0,2.0,7.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,201942,DeMar DeRozan,quarter,q3,0.0,2.0,6.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,201942,DeMar DeRozan,quarter,q4,0.0,2.0,6.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,203926,Doug McDermott,quarter,q1,0.0,3.0,7.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,203926,Doug McDermott,quarter,q2,0.0,3.0,7.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
2026-03-26,,ORL,SAC,away,SAC,2000,203926,Doug McDermott,quarter,q3,0.0,3.0,7.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
2026-03-26,,ORL,SAC,away,SAC,2000,203926,Doug McDermott,quarter,q4,0.0,3.0,7.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
2026-03-26,,ORL,SAC,away,SAC,2000,1641815,Isaiah Stevens,quarter,q1,0.0,2.0,6.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1641815,Isaiah Stevens,quarter,q2,0.0,2.0,6.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1641815,Isaiah Stevens,quarter,q3,0.0,2.0,6.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1641815,Isaiah Stevens,quarter,q4,0.0,2.0,6.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1631116,Patrick Baldwin Jr.,quarter,q1,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1631116,Patrick Baldwin Jr.,quarter,q2,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1631116,Patrick Baldwin Jr.,quarter,q3,0.0,2.0,5.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,1631116,Patrick Baldwin Jr.,quarter,q4,0.0,2.0,5.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,203967,Dario Saric,quarter,q1,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,203967,Dario Saric,quarter,q2,0.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,203967,Dario Saric,quarter,q3,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,away,SAC,2000,203967,Dario Saric,quarter,q4,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
