date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,edge,ev,bookmaker,bookmaker_title,commence_time
2025-10-05,1628983.0,Shai Gilgeous-Alexander,OKC,pts,OVER,34.5,1800,0.05263157894736842,0.2609273940786814,0.20829581513131296,3.957620487494946,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1631096.0,Chet Holmgren,OKC,pts,OVER,9.5,-135,0.574468085106383,0.7651373771469723,0.19066929204058924,0.33190580466324804,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1631096.0,Chet Holmgren,OKC,pts,OVER,19.5,875,0.10256410256410256,0.2707960613794338,0.16823195881533123,1.6402615984494795,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1630163.0,LaMelo Ball,CHA,pts,OVER,24.5,525,0.16,0.31900844842369747,0.15900844842369746,0.9938028026481092,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1630559.0,Austin Reaves,LAL,pts,OVER,14.5,-200,0.6666666666666666,0.8255654905758463,0.15889882390917964,0.2383482358637694,bovada,Bovada,2025-10-06T00:30:00+00:00
2025-10-05,1630559.0,Austin Reaves,LAL,pts,OVER,19.5,120,0.45454545454545453,0.6064654983988855,0.151920043853431,0.33422409647754814,bovada,Bovada,2025-10-06T00:30:00+00:00
2025-10-05,1641706.0,Brandon Miller,CHA,pts,OVER,9.5,-300,0.75,0.885366593949556,0.13536659394955597,0.18048879193274125,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1628970.0,Miles Bridges,CHA,pts,OVER,14.5,120,0.45454545454545453,0.5811810557403213,0.12663560119486678,0.2785983226287069,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1630163.0,LaMelo Ball,CHA,pts,OVER,9.5,-430,0.8113207547169812,0.9369330358618515,0.12561228114487033,0.15482443955065417,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1641764.0,Brandin Podziemski,GSW,pts,OVER,24.5,2100,0.045454545454545456,0.1695299922248299,0.12407544677028444,2.729659828946258,bovada,Bovada,2025-10-06T00:30:00+00:00
2025-10-05,1630559.0,Austin Reaves,LAL,pts,OVER,24.5,340,0.22727272727272727,0.3458503826252668,0.11857765535253953,0.5217416835511739,bovada,Bovada,2025-10-06T00:30:00+00:00
2025-10-05,1641706.0,Brandon Miller,CHA,pts,OVER,24.5,875,0.10256410256410256,0.21250769393534386,0.1099435913712413,1.0719500158696027,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1628983.0,Shai Gilgeous-Alexander,OKC,pts,OVER,9.5,-800,0.8888888888888888,0.996457733915845,0.10756884502695618,0.12101495065532565,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1628970.0,Miles Bridges,CHA,pts,OVER,19.5,340,0.22727272727272727,0.3221300046071184,0.09485727733439112,0.4173720202713208,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1628983.0,Shai Gilgeous-Alexander,OKC,pts,OVER,39.5,3500,0.027777777777777776,0.09557993739354864,0.06780215961577087,2.440877746167751,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1630559.0,Austin Reaves,LAL,pts,OVER,9.5,-750,0.8823529411764706,0.9455825448580811,0.06322960368161057,0.07166021750582527,bovada,Bovada,2025-10-06T00:30:00+00:00
2025-10-05,1628970.0,Miles Bridges,CHA,pts,OVER,9.5,-300,0.75,0.8082819080947751,0.05828190809477507,0.07770921079303339,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1631096.0,Chet Holmgren,OKC,pts,OVER,24.5,2000,0.047619047619047616,0.10078809117555276,0.05316904355650515,1.116549914686608,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1630163.0,LaMelo Ball,CHA,pts,OVER,29.5,1200,0.07692307692307693,0.12773988667115876,0.05081680974808184,0.6606185267250639,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1630559.0,Austin Reaves,LAL,pts,OVER,29.5,850,0.10526315789473684,0.14384229412495464,0.0385791362302178,0.3665017941870692,bovada,Bovada,2025-10-06T00:30:00+00:00
2025-10-05,1628970.0,Miles Bridges,CHA,pts,OVER,24.5,900,0.1,0.12957181918365057,0.029571819183650566,0.2957181918365057,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1628983.0,Shai Gilgeous-Alexander,OKC,reb,OVER,5.5,550,0.15384615384615385,0.4662722955913764,0.31242614174522254,2.0307699213439463,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1628983.0,Shai Gilgeous-Alexander,OKC,reb,OVER,3.5,135,0.425531914893617,0.7197243669037494,0.2941924520101324,0.6913522622238112,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,203110.0,Draymond Green,GSW,reb,OVER,5.5,250,0.2857142857142857,0.5034487201847269,0.21773443447044116,0.7620705206465439,bovada,Bovada,2025-10-06T00:30:00+00:00
2025-10-05,1628970.0,Miles Bridges,CHA,reb,OVER,5.5,185,0.3508771929824561,0.5089383937091052,0.1580612007266491,0.4504744220709499,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,203110.0,Draymond Green,GSW,reb,OVER,7.5,900,0.1,0.25526202961398126,0.15526202961398125,1.5526202961398123,bovada,Bovada,2025-10-06T00:30:00+00:00
2025-10-05,1631096.0,Chet Holmgren,OKC,reb,OVER,7.5,300,0.25,0.392566653613443,0.142566653613443,0.5702666144537721,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1628970.0,Miles Bridges,CHA,reb,OVER,7.5,575,0.14814814814814814,0.2597035668125335,0.11155541866438534,0.7529990759846009,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1641706.0,Brandon Miller,CHA,reb,OVER,5.5,360,0.21739130434782608,0.3112426110413059,0.09385130669347982,0.4317160107900072,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,203110.0,Draymond Green,GSW,reb,OVER,3.5,-200,0.6666666666666666,0.7502610394478793,0.08359437278121262,0.12539155917181888,bovada,Bovada,2025-10-06T00:30:00+00:00
2025-10-05,1628970.0,Miles Bridges,CHA,reb,OVER,3.5,-205,0.6721311475409836,0.7546115778621274,0.08248043032114383,0.12271478657536028,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1631096.0,Chet Holmgren,OKC,reb,OVER,3.5,-370,0.7872340425531915,0.8555863440945668,0.06835230154137528,0.08682589655255785,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1631096.0,Chet Holmgren,OKC,reb,OVER,9.5,725,0.12121212121212122,0.17378777551487756,0.05257565430275635,0.43374914799774,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1630559.0,Austin Reaves,LAL,reb,OVER,5.5,210,0.3225806451612903,0.3692395390336616,0.046658893872371265,0.14464257100435096,bovada,Bovada,2025-10-06T00:30:00+00:00
2025-10-05,1641706.0,Brandon Miller,CHA,reb,OVER,7.5,1200,0.07692307692307693,0.12322852579669807,0.04630544887362115,0.601970835357075,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1641706.0,Brandon Miller,CHA,reb,OVER,3.5,-110,0.5238095238095238,0.5691990832601369,0.04538955945061307,0.08665279531480685,bovada,Bovada,2025-10-05T21:00:00+00:00
2025-10-05,1630559.0,Austin Reaves,LAL,reb,OVER,7.5,750,0.11764705882352941,0.1585258860549783,0.040878827231448894,0.3474700314673156,bovada,Bovada,2025-10-06T00:30:00+00:00
2025-10-05,203110.0,Draymond Green,GSW,reb,OVER,9.5,1700,0.05555555555555555,0.09263723351295272,0.03708167795739717,0.6674702032331491,bovada,Bovada,2025-10-06T00:30:00+00:00
