date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,open_line,open_price,open_implied_prob,line_move,implied_move,sentiment_strength,sentiment_w,sentiment_applied
2026-03-04,1630700.0,Dyson Daniels,ATL,dd,YES,,600,0.14285714285714285,0.1606164773920803,0.006362961036753982,0.017759334534937443,0.12431534174456205,betmgm,BetMGM,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,,600,0.14285714285714285,,0.0,0.0,0.0,False
2026-03-04,1630700.0,Dyson Daniels,ATL,dd,YES,,565,0.15037593984962405,0.1606164773920803,0.006362961036753982,0.01024053754245624,0.06809957465733396,draftkings,DraftKings,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,,565,0.15037593984962405,,0.0,0.0,0.0,False
2026-03-04,1630700.0,Dyson Daniels,ATL,dd,YES,,525,0.16,0.1606164773920803,0.006362961036753982,0.0006164773920802891,0.0038529837005017997,williamhill_us,Caesars,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,,525,0.16,,0.0,0.0,0.0,False
2026-03-04,1630700.0,Dyson Daniels,ATL,pa,UNDER,14.5,120,0.45454545454545453,0.7459366880537303,0.8497581604758258,0.2913912335082757,0.6410607137182065,bovada,Bovada,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,14.5,120,0.45454545454545453,0.0,0.0,0.0,0.0,False
2026-03-04,1627759.0,Jaylen Brown,BOS,pa,UNDER,32.5,-106,0.5145631067961165,0.8439247901798272,0.9995500237769703,0.32936168338371075,0.6400802526136266,fanduel,FanDuel,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,32.5,-106,0.5145631067961165,0.0,0.0,0.0,0.0,False
2026-03-04,1627759.0,Jaylen Brown,BOS,pa,UNDER,32.5,-107,0.5169082125603864,0.8439247901798272,0.9995500237769703,0.3270165776194408,0.6326395473572359,draftkings,DraftKings,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,32.5,-107,0.5169082125603864,0.0,0.0,0.0,0.0,False
2026-03-04,1629614.0,Andrew Nembhard,IND,pa,UNDER,22.5,-106,0.5145631067961165,0.8377631803838778,0.9900706240908941,0.32320007358776126,0.6281058033875361,draftkings,DraftKings,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,22.5,-106,0.5145631067961165,0.0,0.0,0.0,0.0,False
2026-03-04,1630552.0,Jalen Johnson,ATL,pa,UNDER,28.5,-110,0.5238095238095238,0.84174975168854,0.9962038107134514,0.3179402278790162,0.6069767986781219,betmgm,BetMGM,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,28.5,-110,0.5238095238095238,0.0,0.0,0.0,0.0,False
2026-03-04,1627783.0,Pascal Siakam,IND,pa,UNDER,24.5,-112,0.5283018867924528,0.8434718858094701,0.9988532478225747,0.31516999901701725,0.5965717838536398,draftkings,DraftKings,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,24.5,-112,0.5283018867924528,0.0,0.0,0.0,0.0,False
2026-03-04,1630552.0,Jalen Johnson,ATL,pa,UNDER,28.5,-112,0.5283018867924528,0.84174975168854,0.9962038107134514,0.3134478648960872,0.5933120299818794,fanduel,FanDuel,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,28.5,-112,0.5283018867924528,0.0,0.0,0.0,0.0,False
2026-03-04,1627783.0,Pascal Siakam,IND,pa,UNDER,24.5,-115,0.5348837209302325,0.8434718858094701,0.9988532478225747,0.30858816487923757,0.5769256995568354,betmgm,BetMGM,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,24.5,-115,0.5348837209302325,0.0,0.0,0.0,0.0,False
2026-03-04,1629614.0,Andrew Nembhard,IND,pa,UNDER,23.5,-115,0.5348837209302325,0.8405481137804265,0.9943551370086614,0.305664392850194,0.5714595170677539,betmgm,BetMGM,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,23.5,-115,0.5348837209302325,0.0,0.0,0.0,0.0,False
2026-03-04,1628404.0,Josh Hart,NYK,pa,UNDER,14.5,140,0.4166666666666667,0.6532090500972045,0.9020934631781146,0.23654238343053785,0.5677017202332908,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,16.5,-120,0.5454545454545454,-2.0,-0.12878787878787873,3.4797979797979792,0.35,True
2026-03-04,1630552.0,Jalen Johnson,ATL,pa,UNDER,28.5,-116,0.5370370370370371,0.84174975168854,0.9962038107134514,0.30471271465150296,0.5673960893510746,draftkings,DraftKings,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,28.5,-116,0.5370370370370371,0.0,0.0,0.0,0.0,False
2026-03-04,1641717.0,Cason Wallace,OKC,pa,OVER,12.5,-105,0.5121951219512195,0.7938933279722692,0.9225785434576501,0.28169820602104967,0.5499822117553826,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,12.5,-105,0.5121951219512195,0.0,0.0,0.0,0.0,False
2026-03-04,1629614.0,Andrew Nembhard,IND,pa,UNDER,21.5,120,0.45454545454545453,0.7007265774430598,0.9831821059906105,0.24618112289760524,0.5415984703747315,bovada,Bovada,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,23.5,-125,0.5555555555555556,-2.0,-0.10101010101010105,3.0168350168350173,0.35,True
2026-03-04,1627759.0,Jaylen Brown,BOS,pa,UNDER,31.5,115,0.46511627906976744,0.7111710828931377,0.9991459328937311,0.24605480382337025,0.529017828220246,bovada,Bovada,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,33.5,-125,0.5555555555555556,-2.0,-0.09043927648578814,2.840654608096469,0.35,True
2026-03-04,1641717.0,Cason Wallace,OKC,pa,OVER,12.5,-108,0.5192307692307693,0.7938933279722692,0.9225785434576501,0.2746625587414999,0.5289797427614074,draftkings,DraftKings,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,12.5,-108,0.5192307692307693,0.0,0.0,0.0,0.0,False
2026-03-04,1627783.0,Pascal Siakam,IND,pa,UNDER,23.5,115,0.46511627906976744,0.7105606605922892,0.9977011463828467,0.24544438152252174,0.5277054202734217,bovada,Bovada,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,25.5,-135,0.574468085106383,-2.0,-0.1093518060366156,3.155863433943593,0.35,True
2026-03-04,1631096.0,Chet Holmgren,OKC,pa,UNDER,18.5,-108,0.5192307692307693,0.7929305186532345,0.9210972983514429,0.2736997494224652,0.5271254433321553,draftkings,DraftKings,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,18.5,-108,0.5192307692307693,0.0,0.0,0.0,0.0,False
2026-03-04,1627759.0,Jaylen Brown,BOS,pa,UNDER,33.5,-125,0.5555555555555556,0.8440679585313102,0.9997702827792518,0.28851240297575464,0.5193223253563585,bovada,Bovada,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,33.5,-125,0.5555555555555556,0.0,0.0,0.0,0.0,False
2026-03-04,1627759.0,Jaylen Brown,BOS,pa,UNDER,32.5,-125,0.5555555555555556,0.8439247901798272,0.9995500237769703,0.28836923462427166,0.5190646223236891,betmgm,BetMGM,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,32.5,-125,0.5555555555555556,0.0,0.0,0.0,0.0,False
2026-03-04,1627783.0,Pascal Siakam,IND,pa,UNDER,24.5,-125,0.5555555555555556,0.8434718858094701,0.9988532478225747,0.2879163302539145,0.5182493944570462,fanduel,FanDuel,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,24.5,-125,0.5555555555555556,0.0,0.0,0.0,0.0,False
2026-03-04,1641717.0,Cason Wallace,OKC,pa,OVER,12.5,-110,0.5238095238095238,0.7938933279722692,0.9225785434576501,0.27008380416274536,0.5156145352197866,betmgm,BetMGM,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,12.5,-110,0.5238095238095238,0.0,0.0,0.0,0.0,False
2026-03-04,1629614.0,Andrew Nembhard,IND,pa,UNDER,23.5,-125,0.5555555555555556,0.8405481137804265,0.9943551370086614,0.2849925582248709,0.5129866048047678,bovada,Bovada,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,23.5,-125,0.5555555555555556,0.0,0.0,0.0,0.0,False
2026-03-04,1628404.0,Josh Hart,NYK,pa,UNDER,16.5,-119,0.54337899543379,0.8191026138695188,0.9613620602226495,0.2757236184357288,0.5074241381296186,draftkings,DraftKings,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,16.5,-119,0.54337899543379,0.0,0.0,0.0,0.0,False
2026-03-04,1628404.0,Josh Hart,NYK,pa,UNDER,16.5,-120,0.5454545454545454,0.8191026138695188,0.9613620602226495,0.27364806841497336,0.5016881254274511,betmgm,BetMGM,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,16.5,-120,0.5454545454545454,0.0,0.0,0.0,0.0,False
2026-03-04,1628404.0,Josh Hart,NYK,pa,UNDER,16.5,-120,0.5454545454545454,0.8191026138695188,0.9613620602226495,0.27364806841497336,0.5016881254274511,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,16.5,-120,0.5454545454545454,0.0,0.0,0.0,0.0,False
2026-03-04,1629614.0,Andrew Nembhard,IND,pa,UNDER,23.5,-128,0.5614035087719298,0.8405481137804265,0.9943551370086614,0.2791446050084967,0.49722632767138464,fanduel,FanDuel,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,23.5,-128,0.5614035087719298,0.0,0.0,0.0,0.0,False
2026-03-04,1630700.0,Dyson Daniels,ATL,pa,UNDER,15.5,-108,0.5192307692307693,0.7772351387069861,0.8969505599725993,0.25800436947621685,0.49689730417641775,draftkings,DraftKings,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,15.5,-108,0.5192307692307693,0.0,0.0,0.0,0.0,False
2026-03-04,1630700.0,Dyson Daniels,ATL,pa,UNDER,15.5,-110,0.5238095238095238,0.7772351387069861,0.8969505599725993,0.2534256148974623,0.483812537531519,betmgm,BetMGM,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,15.5,-110,0.5238095238095238,0.0,0.0,0.0,0.0,False
2026-03-04,1630552.0,Jalen Johnson,ATL,pa,UNDER,27.5,105,0.4878048780487805,0.7167187369852857,0.9934811860286266,0.22891385893650518,0.46927341081983565,bovada,Bovada,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,29.5,-135,0.574468085106383,-2.0,-0.08666320705760255,2.7777201176267092,0.35,True
2026-03-04,1627783.0,Pascal Siakam,IND,pa,UNDER,25.5,-135,0.574468085106383,0.8438611633071642,0.9994521362805655,0.2693930782007812,0.46894350649765615,bovada,Bovada,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,25.5,-135,0.574468085106383,0.0,0.0,0.0,0.0,False
2026-03-04,1630552.0,Jalen Johnson,ATL,pa,UNDER,29.5,-135,0.574468085106383,0.8428256881811084,0.9978590976250951,0.26835760307472534,0.4671410127597071,bovada,Bovada,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,29.5,-135,0.574468085106383,0.0,0.0,0.0,0.0,False
2026-03-04,1630198.0,Isaiah Joe,OKC,pa,OVER,11.5,-124,0.5535714285714286,0.810660722323789,0.9483745347676806,0.25708929375236045,0.4644193693591028,draftkings,DraftKings,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,11.5,-124,0.5535714285714286,0.0,0.0,0.0,0.0,False
2026-03-04,1630198.0,Isaiah Joe,OKC,pa,OVER,11.5,-125,0.5555555555555556,0.810660722323789,0.9483745347676806,0.25510516676823347,0.45918930018282034,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,11.5,-125,0.5555555555555556,0.0,0.0,0.0,0.0,False
2026-03-04,202696.0,Nikola Vucevic,BOS,pa,UNDER,11.5,150,0.4,0.5807486705239506,0.7661559769131197,0.1807486705239506,0.45187167630987657,bovada,Bovada,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,13.5,-120,0.5454545454545454,-2.0,-0.1454545454545454,3.757575757575757,0.35,True
2026-03-04,1627759.0,Jaylen Brown,BOS,pa,UNDER,32.5,-105,0.5121951219512195,0.7425299839089765,0.9995500237769703,0.230334861957757,0.44970139715562074,bovada,Bovada,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,33.5,-125,0.5555555555555556,-1.0,-0.04336043360433606,1.3893405600722675,0.3056549232158988,True
2026-03-04,1628404.0,Josh Hart,NYK,pa,UNDER,16.5,-130,0.5652173913043478,0.8191026138695188,0.9613620602226495,0.253885222565171,0.4491815476153025,fanduel,FanDuel,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,16.5,-130,0.5652173913043478,0.0,0.0,0.0,0.0,False
2026-03-04,1628404.0,Josh Hart,NYK,pa,UNDER,15.5,110,0.47619047619047616,0.6887943951851585,0.9370094673310628,0.21260391899468234,0.44646822988883295,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,16.5,-120,0.5454545454545454,-1.0,-0.06926406926406925,1.821067821067821,0.35,True
2026-03-04,1629614.0,Andrew Nembhard,IND,pa,UNDER,22.5,-105,0.5121951219512195,0.7382517004820943,0.9900706240908941,0.2260565785308748,0.4413485580840889,bovada,Bovada,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,23.5,-125,0.5555555555555556,-1.0,-0.04336043360433606,1.3893405600722675,0.3056549232158988,True
2026-03-04,201572.0,Brook Lopez,LAC,pa,OVER,11.5,100,0.5,0.7132574564259044,0.8087989116830225,0.21325745642590443,0.42651491285180887,bovada,Bovada,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,11.5,100,0.5,0.0,0.0,0.0,0.0,False
2026-03-04,1631096.0,Chet Holmgren,OKC,pa,UNDER,17.5,115,0.46511627906976744,0.6623077706381281,0.8834931228227021,0.19719149156836063,0.4239617068719753,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,19.5,-135,0.574468085106383,-2.0,-0.1093518060366156,3.155863433943593,0.35,True
2026-03-04,201572.0,Brook Lopez,LAC,pa,OVER,11.5,-101,0.5024875621890548,0.7132574564259044,0.8087989116830225,0.21076989423684966,0.419452957837691,draftkings,DraftKings,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,11.5,-101,0.5024875621890548,0.0,0.0,0.0,0.0,False
2026-03-04,1630198.0,Isaiah Joe,OKC,pa,OVER,12.5,105,0.4878048780487805,0.6909215395132191,0.9324227304734396,0.20311666146443863,0.41638915600209925,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,11.5,-125,0.5555555555555556,1.0,-0.0677506775067751,1.7958446251129185,0.35,True
2026-03-04,202696.0,Nikola Vucevic,BOS,pa,UNDER,13.5,-119,0.54337899543379,0.7680677382099935,0.8828468669003029,0.22468874277620354,0.41350281233603847,draftkings,DraftKings,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,13.5,-119,0.54337899543379,0.0,0.0,0.0,0.0,False
2026-03-04,1631096.0,Chet Holmgren,OKC,pa,UNDER,19.5,-135,0.574468085106383,0.8108704537171286,0.9486971984497415,0.2364023686107456,0.411515234248335,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,19.5,-135,0.574468085106383,0.0,0.0,0.0,0.0,False
2026-03-04,202696.0,Nikola Vucevic,BOS,pa,UNDER,13.5,-120,0.5454545454545454,0.7680677382099935,0.8828468669003029,0.2226131927554481,0.4081241867183215,bovada,Bovada,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,13.5,-120,0.5454545454545454,0.0,0.0,0.0,0.0,False
2026-03-04,1627783.0,Pascal Siakam,IND,pa,UNDER,24.5,-110,0.5238095238095238,0.7372114097306768,0.9988532478225747,0.21340188592115295,0.4074036003949284,bovada,Bovada,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,25.5,-135,0.574468085106383,-1.0,-0.050658561296859195,1.51097602161432,0.3324147247551504,True
2026-03-04,1630700.0,Dyson Daniels,ATL,pa,UNDER,16.5,-132,0.5689655172413793,0.8002286156301531,0.9323251398543946,0.2312630983887738,0.4064624153499661,fanduel,FanDuel,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,16.5,-132,0.5689655172413793,0.0,0.0,0.0,0.0,False
2026-03-04,1630552.0,Jalen Johnson,ATL,pa,UNDER,28.5,-115,0.5348837209302325,0.7522033792229572,0.9962038107134514,0.2173196582927247,0.4062932741994417,bovada,Bovada,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,29.5,-135,0.574468085106383,-1.0,-0.03958436417615052,1.3264060696025086,0.2918093353125519,True
2026-03-04,201572.0,Brook Lopez,LAC,pa,OVER,11.5,-105,0.5121951219512195,0.7132574564259044,0.8087989116830225,0.2010623344746849,0.3925502720696229,betmgm,BetMGM,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,11.5,-105,0.5121951219512195,0.0,0.0,0.0,0.0,False
2026-03-04,202696.0,Nikola Vucevic,BOS,pa,UNDER,13.5,-125,0.5555555555555556,0.7680677382099935,0.8828468669003029,0.21251218265443794,0.3825219287779884,fanduel,FanDuel,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,13.5,-125,0.5555555555555556,0.0,0.0,0.0,0.0,False
2026-03-04,1631096.0,Chet Holmgren,OKC,pa,UNDER,18.5,-135,0.574468085106383,0.7929305186532345,0.9210972983514429,0.21846243354685146,0.3802864583963711,betmgm,BetMGM,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,18.5,-135,0.574468085106383,0.0,0.0,0.0,0.0,False
2026-03-04,1631260.0,A.J. Green,MIL,pa,OVER,10.5,-130,0.5652173913043478,0.7718516605505815,0.8886682858858229,0.20663426924623374,0.36558370712795196,betmgm,BetMGM,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,10.5,-130,0.5652173913043478,0.0,0.0,0.0,0.0,False
2026-03-04,202696.0,Nikola Vucevic,BOS,pa,UNDER,12.5,110,0.47619047619047616,0.6421451868830179,0.8309162938243628,0.16595471069254175,0.3485048924543377,bovada,Bovada,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,13.5,-120,0.5454545454545454,-1.0,-0.06926406926406925,1.821067821067821,0.35,True
2026-03-04,1631096.0,Chet Holmgren,OKC,pa,UNDER,18.5,-110,0.5238095238095238,0.7034707372264302,0.9210972983514429,0.17966121341690633,0.3429895892504575,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,19.5,-135,0.574468085106383,-1.0,-0.050658561296859195,1.51097602161432,0.3324147247551504,True
2026-03-04,1627739.0,Kris Dunn,LAC,pa,OVER,13.5,105,0.4878048780487805,0.6498045004284991,0.7273615660483606,0.16199962237971866,0.3320992258784232,bovada,Bovada,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,13.5,105,0.4878048780487805,0.0,0.0,0.0,0.0,False
2026-03-04,1626157.0,Karl-Anthony Towns,NYK,pa,UNDER,20.5,-125,0.5555555555555556,0.739802577363675,0.8411291062320603,0.18424702180811947,0.33164463925461507,betmgm,BetMGM,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,20.5,-125,0.5555555555555556,0.0,0.0,0.0,0.0,False
2026-03-04,1631230.0,Dominick Barlow,PHI,pa,UNDER,11.5,-110,0.5238095238095238,0.691257646418106,0.782134110583623,0.16744812260858222,0.31967368861638423,betmgm,BetMGM,2026-03-05T00:40:00Z,Philadelphia 76ers,Utah Jazz,11.5,-110,0.5238095238095238,0.0,0.0,0.0,0.0,False
2026-03-04,1630700.0,Dyson Daniels,ATL,pa,UNDER,15.5,-110,0.5238095238095238,0.6885361734928743,0.8969505599725993,0.1647266496833505,0.31447814939548735,bovada,Bovada,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,14.5,120,0.45454545454545453,1.0,0.0692640692640693,1.821067821067822,0.35,True
2026-03-04,1629638.0,Nickeil Alexander-Walker,ATL,pa,UNDER,21.5,-108,0.5192307692307693,0.6809254023312431,0.7696109463658871,0.16169463310047383,0.311411885971283,fanduel,FanDuel,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,21.5,-108,0.5192307692307693,0.0,0.0,0.0,0.0,False
2026-03-04,1626157.0,Karl-Anthony Towns,NYK,pa,UNDER,19.5,-116,0.5370370370370371,0.7015664640816167,0.7946288808780051,0.16452942704457962,0.3063651400140449,draftkings,DraftKings,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,19.5,-116,0.5370370370370371,0.0,0.0,0.0,0.0,False
2026-03-04,1628970.0,Miles Bridges,CHA,pa,UNDER,15.5,-102,0.504950495049505,0.6575396738264059,0.7392618328143709,0.15258917877690092,0.30218641287190184,fanduel,FanDuel,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,15.5,-102,0.504950495049505,0.0,0.0,0.0,0.0,False
2026-03-04,1628970.0,Miles Bridges,CHA,pa,UNDER,14.5,135,0.425531914893617,0.5466849814469924,0.6690796393162943,0.12115306655337538,0.28470970640043214,bovada,Bovada,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,16.5,-125,0.5555555555555556,-2.0,-0.13002364066193856,3.5003940110323093,0.35,True
2026-03-04,1628970.0,Miles Bridges,CHA,pa,UNDER,16.5,-124,0.5535714285714286,0.7067241370417043,0.80088022230176,0.15315270847027573,0.27666295723662715,draftkings,DraftKings,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,16.5,-124,0.5535714285714286,0.0,0.0,0.0,0.0,False
2026-03-04,1628970.0,Miles Bridges,CHA,pa,UNDER,16.5,-125,0.5555555555555556,0.7067241370417043,0.80088022230176,0.15116858148614876,0.2721034466750678,bovada,Bovada,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,16.5,-125,0.5555555555555556,0.0,0.0,0.0,0.0,False
2026-03-04,1626162.0,Kelly Oubre Jr,PHI,pa,OVER,19.5,-125,0.5555555555555556,0.7008649851340162,0.793778655507579,0.1453094295784606,0.2615569732412292,betmgm,BetMGM,2026-03-05T00:40:00Z,Philadelphia 76ers,Utah Jazz,19.5,-125,0.5555555555555556,0.0,0.0,0.0,0.0,False
2026-03-04,1627739.0,Kris Dunn,LAC,pa,OVER,12.5,-122,0.5495495495495496,0.6913600666578692,0.7822582487157645,0.1418105171083196,0.2580486458856308,fanduel,FanDuel,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,12.5,-122,0.5495495495495496,0.0,0.0,0.0,0.0,False
2026-03-04,201950.0,Jrue Holiday,POR,pa,UNDER,22.5,-108,0.5192307692307693,0.6522648216269332,0.7311466755844129,0.13303405239616395,0.25621373054076024,fanduel,FanDuel,2026-03-05T01:10:00Z,Memphis Grizzlies,Portland Trail Blazers,22.5,-108,0.5192307692307693,0.0,0.0,0.0,0.0,False
2026-03-04,202695.0,Kawhi Leonard,LAC,pa,UNDER,31.5,-118,0.5412844036697247,0.6791477127535138,0.7674563032580682,0.13786330908378908,0.2546966218666611,fanduel,FanDuel,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,31.5,-118,0.5412844036697247,0.0,0.0,0.0,0.0,False
2026-03-04,1629638.0,Nickeil Alexander-Walker,ATL,pa,UNDER,19.5,130,0.43478260869565216,0.5452507885883086,0.6580218033650607,0.11046817989265639,0.25407681375310975,bovada,Bovada,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,21.5,-120,0.5454545454545454,-2.0,-0.11067193675889325,3.1778656126482208,0.35,True
2026-03-04,1629638.0,Nickeil Alexander-Walker,ATL,pa,UNDER,21.5,-119,0.54337899543379,0.6809254023312431,0.7696109463658871,0.13754640689745312,0.2531316227776659,draftkings,DraftKings,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,21.5,-119,0.54337899543379,0.0,0.0,0.0,0.0,False
2026-03-04,1628970.0,Miles Bridges,CHA,pa,UNDER,16.5,-130,0.5652173913043478,0.7067241370417043,0.80088022230176,0.14150674573735655,0.2503580886122462,betmgm,BetMGM,2026-03-05T00:40:00Z,Boston Celtics,Charlotte Hornets,16.5,-130,0.5652173913043478,0.0,0.0,0.0,0.0,False
2026-03-04,1626157.0,Karl-Anthony Towns,NYK,pa,UNDER,20.5,-145,0.5918367346938775,0.739802577363675,0.8411291062320603,0.1479658426697975,0.25001125140758895,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,20.5,-145,0.5918367346938775,0.0,0.0,0.0,0.0,False
2026-03-04,1626157.0,Karl-Anthony Towns,NYK,pa,UNDER,18.5,110,0.47619047619047616,0.5948086513550506,0.7408820461824103,0.1186181751645744,0.24909816784560623,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,20.5,-145,0.5918367346938775,-2.0,-0.11564625850340138,3.2607709750566896,0.35,True
2026-03-04,1629638.0,Nickeil Alexander-Walker,ATL,pa,UNDER,21.5,-120,0.5454545454545454,0.6809254023312431,0.7696109463658871,0.1354708568766977,0.24836323760727907,bovada,Bovada,2026-03-05T02:40:00Z,Milwaukee Bucks,Atlanta Hawks,21.5,-120,0.5454545454545454,0.0,0.0,0.0,0.0,False
2026-03-04,201950.0,Jrue Holiday,POR,pa,UNDER,23.5,-125,0.5555555555555556,0.6918736381298677,0.7828807214164974,0.1363180825743121,0.2453725486337619,betmgm,BetMGM,2026-03-05T01:10:00Z,Memphis Grizzlies,Portland Trail Blazers,23.5,-125,0.5555555555555556,0.0,0.0,0.0,0.0,False
2026-03-04,202695.0,Kawhi Leonard,LAC,pa,UNDER,31.5,-120,0.5454545454545454,0.6791477127535138,0.7674563032580682,0.1336931672989684,0.24510414004810865,draftkings,DraftKings,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,31.5,-120,0.5454545454545454,0.0,0.0,0.0,0.0,False
2026-03-04,202695.0,Kawhi Leonard,LAC,pa,UNDER,31.5,-120,0.5454545454545454,0.6791477127535138,0.7674563032580682,0.1336931672989684,0.24510414004810865,bovada,Bovada,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,31.5,-120,0.5454545454545454,0.0,0.0,0.0,0.0,False
2026-03-04,202695.0,Kawhi Leonard,LAC,pa,UNDER,31.5,-120,0.5454545454545454,0.6791477127535138,0.7674563032580682,0.1336931672989684,0.24510414004810865,betmgm,BetMGM,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,31.5,-120,0.5454545454545454,0.0,0.0,0.0,0.0,False
2026-03-04,1627739.0,Kris Dunn,LAC,pa,OVER,12.5,-125,0.5555555555555556,0.6913600666578692,0.7822582487157645,0.13580451110231362,0.2444481199841646,betmgm,BetMGM,2026-03-05T03:40:00Z,Los Angeles Clippers,Indiana Pacers,12.5,-125,0.5555555555555556,0.0,0.0,0.0,0.0,False
2026-03-04,1641717.0,Cason Wallace,OKC,pa,OVER,11.5,-145,0.5918367346938775,0.7315680522410858,0.9424472580523333,0.13973131754720824,0.23609774344183465,bovada,Bovada,2026-03-05T00:10:00Z,New York Knicks,Oklahoma City Thunder,12.5,-105,0.5121951219512195,-1.0,0.07964161274265802,1.9940268790443003,0.35,True
