date,team_tri,player_id,player_name,starter_prob,is_starter,exp_min_mean,exp_min_sd,exp_min_cap,exp_asof_ts,exp_min_source,lag1_min,roll3_min,roll5_min,roll10_min
2026-05-23,LAS,2566106,Dearica Hamby,0.8,True,28.910925239286023,4.913736543669624,34.56172226450609,2026-05-22T16:05:53Z,props_features+league_status,32.0,26.0,26.4,29.0
2026-05-23,LAS,4398764,Rae Burrell,0.74,True,28.276278347848578,6.468651483161334,35.71522755348411,2026-05-22T16:05:53Z,props_features+league_status,35.0,26.666666666666668,26.4,22.1
2026-05-23,LAS,2491214,Erica Wheeler,0.68,True,27.54160558765198,8.0,36.741605587651975,2026-05-22T16:05:53Z,props_features+league_status,33.0,25.666666666666668,24.8,24.6
2026-05-23,LAS,4433404,Cameron Brink,0.2,False,10.645511770285417,4.142466821251373,15.823595296849634,2026-05-22T16:05:53Z,props_features+league_status,16.0,11.0,12.6,12.5
2026-05-23,LAS,5105729,Chance Gray,0.2,False,9.76804345951539,1.5,12.26804345951539,2026-05-22T16:05:53Z,props_features+league_status,11.0,12.0,12.0,12.0
2026-05-23,LAS,4398907,Kate Martin,0.2,False,9.699060101750451,8.0,19.69906010175045,2026-05-22T16:05:53Z,props_features+league_status,6.0,11.666666666666666,13.2,14.9
2026-05-23,LAS,3146151,Ariel Atkins,0.08,False,9.649392084159697,8.0,19.649392084159697,2026-05-22T16:05:53Z,props_features+league_status,17.0,5.666666666666667,8.4,19.5
2026-05-23,LAS,5107515,Laura Ziegler,0.08,False,8.278002931792704,4.5,13.903002931792704,2026-05-22T16:05:53Z,props_features+league_status,10.0,10.0,10.0,10.0
2026-05-23,LAS,4609797,Ta'Niya Latson,0.08,False,5.629041993619038,8.0,15.629041993619037,2026-05-22T16:05:53Z,props_features+league_status,2.0,8.0,8.0,8.0
2026-05-23,LVA,2529122,Chelsea Gray,0.92,True,30.602138365739364,6.2366427114772645,37.77427748393822,2026-05-22T16:05:53Z,props_features+league_status,31.0,30.333333333333332,33.0,34.4
2026-05-23,LVA,3149391,A'ja Wilson,0.86,True,30.583138693740768,5.479706127438299,36.884800740294814,2026-05-22T16:05:53Z,props_features+league_status,32.0,30.333333333333332,32.2,34.7
2026-05-23,LVA,4065870,Jackie Young,0.8,True,30.36464246575691,4.795196275718234,35.879118182832876,2026-05-22T16:05:53Z,props_features+league_status,31.0,30.333333333333332,32.4,34.2
2026-05-23,LVA,2987869,Jewell Loyd,0.74,True,27.23286319798826,2.374104879223471,30.23286319798826,2026-05-22T16:05:53Z,props_features+league_status,27.0,28.666666666666668,29.2,29.4
2026-05-23,LVA,4398776,NaLyssa Smith,0.68,True,19.594995054552488,4.409366958196747,24.665767056478746,2026-05-22T16:05:53Z,props_features+league_status,17.0,21.666666666666668,20.6,23.0
2026-05-23,LVA,4280892,Chennedy Carter,0.2,False,17.160249427736996,4.242640687119285,22.463550286636103,2026-05-22T16:05:53Z,props_features+league_status,22.0,19.0,19.0,19.0
2026-05-23,LVA,4281190,Dana Evans,0.2,False,11.42849264609151,8.0,21.42849264609151,2026-05-22T16:05:53Z,props_features+league_status,0.0,12.333333333333334,17.8,18.7
2026-05-23,LVA,3099736,Stephanie Talbot,0.2,False,11.168754176862157,8.0,21.16875417686216,2026-05-22T16:05:53Z,props_features+league_status,22.0,13.666666666666666,10.0,7.2
2026-05-23,LVA,3142086,Brianna Turner,0.08,False,9.584057673586443,7.257785147105113,18.656289107467835,2026-05-22T16:05:53Z,props_features+league_status,3.0,12.666666666666666,11.6,15.6
2026-05-23,LVA,2529458,Cheyenne Parker-Tyus,0.08,False,6.473032862367459,6.040354583059505,14.02347609119184,2026-05-22T16:05:53Z,props_features+league_status,14.0,8.333333333333334,5.4,3.1
2026-05-23,LVA,4433633,Kierstan Bell,0.08,False,5.807635435577657,5.815306926746672,13.076769094010997,2026-05-22T16:05:53Z,props_features+league_status,0.0,8.333333333333334,8.6,7.7
2026-05-23,MIN,2529205,Kayla McBride,0.92,True,28.90337096085961,8.0,38.10337096085961,2026-05-22T16:05:53Z,props_features+league_status,21.0,19.666666666666668,28.0,29.6
2026-05-23,MIN,4433791,Olivia Miles,0.86,True,27.46421505876876,7.7781745930520225,36.40911584077858,2026-05-22T16:05:53Z,props_features+league_status,28.0,22.5,22.5,22.5
2026-05-23,MIN,2987891,Courtney Williams,0.8,True,27.41378641529927,8.0,36.61378641529927,2026-05-22T16:05:53Z,props_features+league_status,17.0,20.666666666666668,27.0,27.7
2026-05-23,MIN,4873358,Antonia Delaere,0.74,True,20.947282671942276,1.5,23.947282671942276,2026-05-22T16:05:53Z,props_features+league_status,17.0,17.5,17.5,17.5
2026-05-23,MIN,2529130,Natasha Howard,0.68,True,20.947282671942276,8.0,30.147282671942275,2026-05-22T16:05:53Z,props_features+league_status,13.0,15.333333333333334,17.4,20.9
2026-05-23,MIN,5345478,Eliska Hamzova,0.2,False,14.895845455603395,3.5355339059327378,19.315262838019315,2026-05-22T16:05:53Z,props_features+league_status,18.0,15.5,15.5,15.5
2026-05-23,MIN,3917450,Napheesa Collier,0.2,False,14.405523876023118,8.0,24.405523876023118,2026-05-22T16:05:53Z,props_features+league_status,0.0,12.333333333333334,21.8,23.8
2026-05-23,MIN,5345322,Emma Cechova,0.2,False,13.406260910043057,8.0,23.40626091004306,2026-05-22T16:05:53Z,props_features+league_status,24.0,12.0,12.0,12.0
2026-05-23,MIN,4280850,Maya Caldwell,0.08,False,11.094301563287946,8.0,21.094301563287946,2026-05-22T16:05:53Z,props_features+league_status,15.0,6.666666666666667,11.0,17.0
2026-05-23,MIN,4596309,Liatu King,0.08,False,10.430195120058961,4.822818330680999,16.45871803341021,2026-05-22T16:05:53Z,props_features+league_status,10.0,13.333333333333334,11.0,10.1
2026-05-23,MIN,3054590,Nia Coffey,0.08,False,10.091935296171302,5.977889785931691,17.564297528585914,2026-05-22T16:05:53Z,props_features+league_status,17.0,10.0,9.2,8.6
2026-05-23,POR,4595910,Haley Jones,0.92,True,28.82015853682887,7.267523884242136,37.177811003707326,2026-05-22T16:05:53Z,props_features+league_status,21.0,23.666666666666668,27.2,22.1
2026-05-23,POR,3906972,Bridget Carleton,0.86,True,27.57822015454346,8.0,36.77822015454346,2026-05-22T16:05:53Z,props_features+league_status,25.0,18.0,24.4,24.9
2026-05-23,POR,5209202,Nyadiew Puoch,0.8,True,26.595850887526712,1.5,29.595850887526712,2026-05-22T16:05:53Z,props_features+league_status,23.0,22.0,22.0,22.0
2026-05-23,POR,5208982,Carla Leite,0.74,True,21.564203422318954,6.9643624660715275,29.573220258301212,2026-05-22T16:05:53Z,props_features+league_status,22.0,17.333333333333332,14.4,14.6
2026-05-23,POR,5108550,Serah Williams,0.68,True,21.564203422318954,6.363961030678928,28.88275860759972,2026-05-22T16:05:53Z,props_features+league_status,19.0,14.5,14.5,14.5
2026-05-23,POR,4682797,Luisa Geiselsoder,0.2,False,14.491144699798335,8.0,24.491144699798333,2026-05-22T16:05:53Z,props_features+league_status,21.0,14.0,11.2,17.5
2026-05-23,POR,4703794,Sarah Ashlee Barker,0.2,False,14.46878182217519,8.0,24.46878182217519,2026-05-22T16:05:53Z,props_features+league_status,0.0,23.666666666666668,18.8,13.0
2026-05-23,POR,4433690,Holly Winterburn,0.2,False,12.650999341093785,8.0,22.650999341093787,2026-05-22T16:05:53Z,props_features+league_status,22.0,11.0,11.0,11.0
2026-05-23,POR,5105406,Frieda Buhner,0.08,False,12.075953916498614,8.0,22.075953916498612,2026-05-22T16:05:53Z,props_features+league_status,21.0,10.5,10.5,10.5
2026-05-23,POR,4068159,Sug Sutton,0.08,False,11.71175848092167,8.0,21.71175848092167,2026-05-22T16:05:53Z,props_features+league_status,0.0,9.0,16.2,21.5
2026-05-23,POR,3934218,Megan Gustafson,0.08,False,8.478725315975481,7.547636630316083,17.913271103870585,2026-05-22T16:05:53Z,props_features+league_status,0.0,10.666666666666666,11.2,11.3
2026-05-23,TOR,5345444,Laura Juskaite,0.92,True,26.928883267371173,4.58257569495584,32.198845316570385,2026-05-22T16:05:53Z,props_features+league_status,25.0,24.0,24.0,24.0
2026-05-23,TOR,3904576,Marina Mabrey,0.86,True,26.12769335197831,8.0,35.32769335197831,2026-05-22T16:05:53Z,props_features+league_status,21.0,19.0,25.4,28.2
2026-05-23,TOR,2988756,Brittney Sykes,0.8,True,25.697424693711774,8.0,34.89742469371177,2026-05-22T16:05:53Z,props_features+league_status,35.0,17.333333333333332,20.4,23.1
2026-05-23,TOR,2569044,Temi Fagbenle,0.74,True,23.40884053724235,8.0,32.60884053724235,2026-05-22T16:05:53Z,props_features+league_status,15.0,18.666666666666668,24.2,24.5
2026-05-23,TOR,4565505,Kiki Rice,0.68,True,22.774565187556338,3.0550504633038935,26.287873220355813,2026-05-22T16:05:53Z,props_features+league_status,21.0,20.333333333333332,20.333333333333332,20.333333333333332
2026-05-23,TOR,4001679,Julie Allemand,0.2,False,18.136565788448774,8.0,28.136565788448774,2026-05-22T16:05:53Z,props_features+league_status,21.0,14.333333333333334,21.4,25.5
2026-05-23,TOR,3142327,Kia Nurse,0.2,False,14.243376273650869,8.0,24.243376273650867,2026-05-22T16:05:53Z,props_features+league_status,9.0,14.0,19.6,19.2
2026-05-23,TOR,4434020,Teonni Key,0.2,False,13.234470454267262,6.6583281184793925,21.5573806023665,2026-05-22T16:05:53Z,props_features+league_status,9.0,16.333333333333332,16.333333333333332,16.333333333333332
2026-05-23,TOR,4398768,Nyara Sabally,0.08,False,11.640992733652576,8.0,21.640992733652574,2026-05-22T16:05:53Z,props_features+league_status,28.0,12.666666666666666,9.0,5.8
2026-05-23,TOR,4399342,Lexi Held,0.08,False,9.498551552490923,8.0,19.498551552490923,2026-05-22T16:05:53Z,props_features+league_status,6.0,17.0,11.6,5.8
2026-05-23,TOR,3910470,Maria Conde,0.08,False,8.308636159629675,8.0,18.308636159629675,2026-05-22T16:05:53Z,props_features+league_status,20.0,6.666666666666667,6.666666666666667,6.666666666666667
