date,team_tri,player_id,player_name,_baseline_source,exp_min_mean,exp_min_source,exp_asof_ts
,POR,5105406,Frieda Bühner,blend_lag1_roll3_roll5_roll10,12.600000000000001,baseline:blend_lag1_roll3_roll5_roll10,2026-05-18T16:00:00Z
,POR,4068159,Sug Sutton,blend_lag1_roll3_roll5_roll10,12.219999999999999,baseline:blend_lag1_roll3_roll5_roll10,2026-05-18T16:00:00Z
,POR,3934218,Megan Gustafson,blend_lag1_roll3_roll5_roll10,8.846666666666666,baseline:blend_lag1_roll3_roll5_roll10,2026-05-18T16:00:00Z
,POR,4398729,Emily Engstler,blend_lag1_roll3_roll5_roll10,7.493333333333333,baseline:blend_lag1_roll3_roll5_roll10,2026-05-18T16:00:00Z
,POR,4068346,Kamiah Smalls,blend_lag1_roll3_roll5_roll10,0.24,baseline:blend_lag1_roll3_roll5_roll10,2026-05-18T16:00:00Z
,POR,3056730,Karlie Samuelson,blend_lag1_roll3_roll5_roll10,0.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-18T16:00:00Z
,POR,5346554,Teja Oblak,blend_lag1_roll3_roll5_roll10,0.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-18T16:00:00Z
,WSH,4433524,Sonia Citron,blend_lag1_roll3_roll5_roll10,30.01666666666667,baseline:blend_lag1_roll3_roll5_roll10,2026-05-18T16:00:00Z
,WSH,4583144,Cotie McMahon,blend_lag1_roll3_roll5_roll10,27.333333333333336,baseline:blend_lag1_roll3_roll5_roll10,2026-05-18T16:00:00Z
,WSH,4398911,Shakira Austin,blend_lag1_roll3_roll5_roll10,24.406666666666666,baseline:blend_lag1_roll3_roll5_roll10,2026-05-18T16:00:00Z
,WSH,4898384,Kiki Iriafen,blend_lag1_roll3_roll5_roll10,23.71333333333333,baseline:blend_lag1_roll3_roll5_roll10,2026-05-18T16:00:00Z
,WSH,5122345,Cassandre Prosper,blend_lag1_roll3_roll5_roll10,22.066666666666663,baseline:blend_lag1_roll3_roll5_roll10,2026-05-18T16:00:00Z
,WSH,5105737,Lauren Betts,blend_lag1_roll3_roll5_roll10,19.6,baseline:blend_lag1_roll3_roll5_roll10,2026-05-18T16:00:00Z
,WSH,4704180,Georgia Amoore,blend_lag1_roll3_roll5_roll10,14.16,baseline:blend_lag1_roll3_roll5_roll10,2026-05-18T16:00:00Z
,WSH,4433411,Angela Dugalic,blend_lag1_roll3_roll5_roll10,13.466666666666669,baseline:blend_lag1_roll3_roll5_roll10,2026-05-18T16:00:00Z
,WSH,4433523,Rori Harmon,blend_lag1_roll3_roll5_roll10,13.266666666666667,baseline:blend_lag1_roll3_roll5_roll10,2026-05-18T16:00:00Z
,WSH,5106145,Darianna Littlepage-Buggs,blend_lag1_roll3_roll5_roll10,12.4,baseline:blend_lag1_roll3_roll5_roll10,2026-05-18T16:00:00Z
,WSH,4282173,Michaela Onyenwere,blend_lag1_roll3_roll5_roll10,12.336666666666666,baseline:blend_lag1_roll3_roll5_roll10,2026-05-18T16:00:00Z
,WSH,4433815,Lucy Olsen,blend_lag1_roll3_roll5_roll10,10.736666666666666,baseline:blend_lag1_roll3_roll5_roll10,2026-05-18T16:00:00Z
,WSH,5278157,Alex Wilson,blend_lag1_roll3_roll5_roll10,5.025,baseline:blend_lag1_roll3_roll5_roll10,2026-05-18T16:00:00Z
