date,team_tri,player_id,player_name,_baseline_source,exp_min_mean,exp_min_source,exp_asof_ts
,LAS,2566106,Dearica Hamby,blend_lag1_roll3_roll5_roll10,25.14,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LAS,4398764,Rae Burrell,blend_lag1_roll3_roll5_roll10,21.64666666666667,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LAS,2491214,Erica Wheeler,blend_lag1_roll3_roll5_roll10,21.009999999999998,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LAS,4398907,Kate Martin,blend_lag1_roll3_roll5_roll10,17.57333333333333,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LAS,4609797,Ta'Niya Latson,blend_lag1_roll3_roll5_roll10,14.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LAS,5105729,Chance Gray,blend_lag1_roll3_roll5_roll10,13.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LAS,3146151,Ariel Atkins,blend_lag1_roll3_roll5_roll10,11.656666666666666,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LAS,4433404,Cameron Brink,blend_lag1_roll3_roll5_roll10,11.446666666666667,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LAS,4874375,Jihyun Park,blend_lag1_roll3_roll5_roll10,10.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LAS,5107515,Laura Ziegler,blend_lag1_roll3_roll5_roll10,10.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LAS,4433795,Sania Feagin,blend_lag1_roll3_roll5_roll10,5.776666666666666,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LAS,2284331,Emma Cannon,blend_lag1_roll3_roll5_roll10,4.199999999999999,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LVA,2529122,Chelsea Gray,blend_lag1_roll3_roll5_roll10,31.42,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LVA,4065870,Jackie Young,blend_lag1_roll3_roll5_roll10,31.413333333333334,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LVA,3149391,A'ja Wilson,blend_lag1_roll3_roll5_roll10,31.35333333333334,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LVA,2987869,Jewell Loyd,blend_lag1_roll3_roll5_roll10,29.69666666666667,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LVA,4398776,NaLyssa Smith,blend_lag1_roll3_roll5_roll10,22.116666666666667,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LVA,4281190,Dana Evans,blend_lag1_roll3_roll5_roll10,21.099999999999998,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LVA,4280892,Chennedy Carter,blend_lag1_roll3_roll5_roll10,16.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LVA,3142086,Brianna Turner,blend_lag1_roll3_roll5_roll10,14.966666666666667,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LVA,4433633,Kierstan Bell,blend_lag1_roll3_roll5_roll10,11.82,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LVA,3099736,Stephanie Talbot,blend_lag1_roll3_roll5_roll10,10.313333333333334,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LVA,2529458,Cheyenne Parker-Tyus,blend_lag1_roll3_roll5_roll10,4.466666666666667,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,SEA,2529183,Stefanie Dolson,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
,SEA,3058892,Lexie Brown,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
,SEA,3906753,Natisha Hiedeman,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
,SEA,4420318,Ezi Magbegor,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
,SEA,4432832,Zia Cooke,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
,SEA,4433643,Mackenzie Holmes,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
,SEA,4698736,Flau'jae Johnson,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
,SEA,5017726,Jade Melbourne,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
,SEA,5105731,Grace VanSlooten,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
,SEA,5106222,Taina Mair,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
,SEA,5220150,Dominique Malonga,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
,TOR,2569044,Temi Fagbenle,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
,TOR,2988756,Brittney Sykes,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
,TOR,3142327,Kia Nurse,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
,TOR,3904479,Mariella Fasoula,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
,TOR,3904576,Marina Mabrey,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
,TOR,4001679,Julie Allemand,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
,TOR,4398768,Nyara Sabally,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
,TOR,4399342,Lexi Held,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
,TOR,4434020,Teonni Key,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
,TOR,4565505,Kiki Rice,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
,TOR,5345444,Laura Juskaite,roll5_min,,baseline:roll5_min,2026-05-13T16:00:00Z
