game_id,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,STARTER,START_POSITION,MIN,PTS,REB,AST,TOV,STL,BLK,PF,PLUS_MINUS,OREB,DREB,FGM,FGA,FG3M,FG3A,FTM,FTA,DNP,DNP_REASON,gameId,teamTricode,personId,firstName,familyName,position,comment,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,source
401856911,WSH,4282173,Michaela Onyenwere,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,LEFT KNEE INJURY MANAGEMENT,401856911,WSH,4282173,Michaela,Onyenwere,F,LEFT KNEE INJURY MANAGEMENT,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
401856911,WSH,4433815,Lucy Olsen,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,COACH'S DECISION,401856911,WSH,4433815,Lucy,Olsen,G,COACH'S DECISION,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
401856911,IND,3142255,Monique Billings,True,F,36.0,10,9,3,0,3,2,4,-9,6,3,4,11,1,2,1,2,False,COACH'S DECISION,401856911,IND,3142255,Monique,Billings,F,,36,4,11,0.36363636363636365,1,2,0.5,1,2,0.5,6,3,9,3,3,2,0,4,10,-9.0,espn
401856911,IND,4432831,Aliyah Boston,True,C,21.0,9,4,1,0,1,0,2,-12,1,3,3,8,1,3,2,4,False,COACH'S DECISION,401856911,IND,4432831,Aliyah,Boston,C,,21,3,8,0.375,1,3,0.3333333333333333,2,4,0.5,1,3,4,1,1,0,0,2,9,-12.0,espn
401856911,IND,3142191,Kelsey Mitchell,True,G,39.0,24,0,0,3,1,0,2,-10,0,0,10,25,4,8,0,2,False,COACH'S DECISION,401856911,IND,3142191,Kelsey,Mitchell,G,,39,10,25,0.4,4,8,0.5,0,2,0.0,0,0,0,0,1,0,3,2,24,-10.0,espn
401856911,IND,3907781,Sophie Cunningham,True,G,20.0,7,1,2,0,0,0,3,0,0,1,2,5,1,3,2,2,False,COACH'S DECISION,401856911,IND,3907781,Sophie,Cunningham,G,,20,2,5,0.4,1,3,0.3333333333333333,2,2,1.0,0,1,1,2,0,0,0,3,7,0.0,espn
401856911,IND,4433403,Caitlin Clark,True,G,37.0,32,4,8,4,2,1,3,14,1,3,10,28,7,17,5,5,False,COACH'S DECISION,401856911,IND,4433403,Caitlin,Clark,G,,37,10,28,0.35714285714285715,7,17,0.4117647058823529,5,5,1.0,1,3,4,8,2,1,4,3,32,14.0,espn
401856911,IND,3142055,Myisha Hines-Allen,False,,21.0,6,2,5,2,2,1,4,5,0,2,2,4,0,2,2,2,False,COACH'S DECISION,401856911,IND,3142055,Myisha,Hines-Allen,F,,21,2,4,0.5,0,2,0.0,2,2,1.0,0,2,2,5,2,1,2,4,6,5.0,espn
401856911,IND,4433546,Makayla Timpson,False,,4.0,0,1,0,0,0,0,1,-1,1,0,0,1,0,0,0,0,False,COACH'S DECISION,401856911,IND,4433546,Makayla,Timpson,F,,4,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0,-1.0,espn
401856911,IND,2955898,Damiris Dantas,False,,7.0,3,2,0,0,1,0,1,3,0,2,1,2,1,2,0,0,False,COACH'S DECISION,401856911,IND,2955898,Damiris,Dantas,C,,7,1,2,0.5,1,2,0.5,0,0,0.0,0,2,2,0,1,0,0,1,3,3.0,espn
401856911,IND,4065760,Tyasha Harris,False,,10.0,2,0,1,1,0,0,0,2,0,0,1,2,0,1,0,0,False,COACH'S DECISION,401856911,IND,4065760,Tyasha,Harris,G,,10,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,0,2,2.0,espn
401856911,IND,4398829,Lexie Hull,False,,26.0,9,4,1,1,3,0,5,8,1,3,3,6,2,4,1,2,False,COACH'S DECISION,401856911,IND,4398829,Lexie,Hull,G,,26,3,6,0.5,2,4,0.5,1,2,0.5,1,3,4,1,3,0,1,5,9,8.0,espn
401856911,IND,4433797,Raven Johnson,False,,4.0,0,2,0,0,0,0,0,-10,1,1,0,0,0,0,0,0,False,COACH'S DECISION,401856911,IND,4433797,Raven,Johnson,G,,4,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,-10.0,espn
401856911,IND,3058893,Shatori Walker-Kimbrough,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,COACH'S DECISION,401856911,IND,3058893,Shatori,Walker-Kimbrough,G,COACH'S DECISION,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
