date,market,horizon,klass,game_id,home,away,player,stat,side,line,actual,price,outcome,profit_u,remaining,rem_bucket,received_at,strength
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Donovan Mitchell,pra,UNDER,36.5,,-115.0,,,,,2026-04-24T00:15:18Z,8.952969751337562
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,RJ Barrett,pra,UNDER,29.5,,-114.0,,,,,2026-04-24T00:15:18Z,8.704364920330868
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Brandon Ingram,pts,UNDER,20.5,,-115.0,,,,,2026-04-24T00:15:18Z,7.988358549673112
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Brandon Ingram,pra,UNDER,30.5,,-118.0,,,,,2026-04-24T00:15:18Z,7.5338314359884
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Evan Mobley,pts,UNDER,15.5,,-110.0,,,,,2026-04-24T00:15:18Z,7.050964105973925
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Evan Mobley,pra,UNDER,28.5,,-105.0,,,,,2026-04-24T00:15:18Z,6.373954232807257
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Jarrett Allen,pts,UNDER,11.5,,-110.0,,,,,2026-04-24T00:15:18Z,6.182795782934141
2026-04-23,half_total,h1,BET,0042500133,TOR,CLE,,,UNDER,109.0,,,,,19.216666666666665,12+,2026-04-24T00:20:09Z,10.892644032921822
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Donovan Mitchell,pts,UNDER,26.5,,-120.0,,,,,2026-04-24T00:20:09Z,10.692185926626614
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,James Harden,pra,UNDER,31.5,,-114.0,,,,,2026-04-24T00:20:09Z,9.845369828910933
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,James Harden,pts,UNDER,20.0,,-118.5,,,,,2026-04-24T00:25:06Z,5.273160127275016
2026-04-23,total,game,BET,0042500133,TOR,CLE,,,UNDER,225.25,230.0,-110.0,LOSS,-1.0,39.416666666666664,24+,2026-04-24T00:30:12Z,16.440843621399182
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Scottie Barnes,pts,OVER,23.5,,-115.0,,,,,2026-04-24T00:30:12Z,7.0897021968569405
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,RJ Barrett,pts,OVER,27.5,,-117.5,,,,,2026-04-24T00:30:12Z,4.107587616411006
2026-04-23,player_prop,live,BET,0042500123,ATL,NYK,Josh Hart,pts,UNDER,6.0,,-132.0,,,,,2026-04-24T00:35:14Z,3.3357728940518965
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Jakob Poeltl,pts,UNDER,9.5,,-110.0,,,,,2026-04-24T00:35:14Z,6.057889807186628
2026-04-23,quarter_total,q3,BET,0042500123,ATL,NYK,,,UNDER,55.5,,,,,7.666666666666667,6+,2026-04-24T00:40:24Z,9.899176954732509
2026-04-23,quarter_total,q2,BET,0042500133,TOR,CLE,,,UNDER,53.0,,,,,8.5,6+,2026-04-24T00:50:15Z,10.148148148148147
2026-04-23,player_prop,live,BET,0042500123,ATL,NYK,Mouhamed Gueye,pts,UNDER,8.5,,-110.0,,,,,2026-04-24T00:50:15Z,3.086887114978915
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Sam Merrill,pra,UNDER,12.0,,-110.0,,,,,2026-04-24T00:50:15Z,4.476856804054198
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Ja'Kobe Walter,pra,UNDER,12.0,,-110.0,,,,,2026-04-24T01:00:35Z,4.331664016095775
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Sandro Mamukelashvili,pra,UNDER,14.5,,-110.0,,,,,2026-04-24T01:00:35Z,3.9711521727103403
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Sam Merrill,pts,UNDER,9.5,,-110.0,,,,,2026-04-24T01:05:13Z,5.770175101718859
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Max Strus,pts,OVER,10.0,,-135.0,,,,,2026-04-24T01:05:13Z,5.087027221238603
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Max Strus,pra,OVER,15.5,,-125.0,,,,,2026-04-24T01:05:13Z,4.742502177219908
2026-04-23,player_prop,live,BET,0042500123,ATL,NYK,CJ McCollum,pra,UNDER,31.5,,-120.0,,,,,2026-04-24T01:10:25Z,3.409598117905116
2026-04-23,player_prop,live,BET,0042500123,ATL,NYK,Jordan Clarkson,pts,UNDER,9.5,,-110.0,,,,,2026-04-24T01:10:25Z,3.1398722409033892
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Keon Ellis,pts,UNDER,7.5,,-110.0,,,,,2026-04-24T01:10:25Z,5.770066443042425
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Keon Ellis,pra,OVER,3.5,,-110.0,,,,,2026-04-24T01:10:25Z,4.649354769640768
2026-04-23,quarter_total,q4,BET,0042500123,ATL,NYK,,,UNDER,46.5,,,,,9.416666666666666,6+,2026-04-24T01:15:07Z,5.282921810699593
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,RJ Barrett,pts,UNDER,24.5,,-110.0,,,,,2026-04-24T01:15:07Z,5.580618990365387
2026-04-23,player_prop,live,BET,0042500123,ATL,NYK,OG Anunoby,pra,UNDER,37.0,,-110.0,,,,,2026-04-24T01:20:15Z,4.79406171813001
2026-04-23,player_prop,live,BET,0042500123,ATL,NYK,Jonathan Kuminga,pra,UNDER,29.5,,-110.0,,,,,2026-04-24T01:20:15Z,4.736346001861985
2026-04-23,quarter_total,q3,BET,0042500133,TOR,CLE,,,UNDER,57.0,,,,,8.55,6+,2026-04-24T01:35:25Z,8.124999999999996
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Dean Wade,pra,UNDER,14.5,,-110.0,,,,,2026-04-24T01:40:18Z,4.47582851649228
2026-04-23,ats,game,BET,0042500163,MIN,DEN,,,MIN,-1.5,,,,,46.5,24+,2026-04-24T01:50:11Z,12.779625
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Nikola Jokic,pra,UNDER,54.5,,-110.0,,,,,2026-04-24T01:50:11Z,25.83741354251961
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Anthony Edwards,pra,UNDER,38.5,,-110.0,,,,,2026-04-24T01:50:11Z,18.91756776747674
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Nikola Jokic,pts,UNDER,29.5,,-120.0,,,,,2026-04-24T01:50:11Z,18.913662868055095
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Anthony Edwards,pts,UNDER,28.5,,-120.0,,,,,2026-04-24T01:50:11Z,18.40953945333495
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Jamal Murray,pra,UNDER,39.5,,-115.0,,,,,2026-04-24T01:50:11Z,15.298485817522447
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Jamal Murray,pts,UNDER,27.5,,-110.0,,,,,2026-04-24T01:50:11Z,13.843097621117732
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Rudy Gobert,pra,UNDER,23.5,,-117.5,,,,,2026-04-24T01:50:11Z,11.04781488348184
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Julius Randle,pra,UNDER,30.5,,-112.0,,,,,2026-04-24T01:50:11Z,9.615918102845505
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Scottie Barnes,pra,UNDER,51.0,,-110.0,,,,,2026-04-24T01:50:11Z,4.299305220564037
2026-04-23,half_total,h1,BET,0042500163,MIN,DEN,,,UNDER,110.0,,,,,20.0,12+,2026-04-24T01:55:12Z,7.74074074074074
2026-04-23,quarter_total,q1,BET,0042500163,MIN,DEN,,,UNDER,50.5,,,,,8.0,6+,2026-04-24T01:55:12Z,16.203703703703702
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Jaden McDaniels,pra,OVER,26.5,,-125.0,,,,,2026-04-24T01:55:12Z,11.239850603740237
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Julius Randle,pts,UNDER,18.5,,-122.0,,,,,2026-04-24T01:55:12Z,10.105336444000107
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Collin Murray-Boyles,pra,UNDER,27.0,,-110.0,,,,,2026-04-24T02:00:30Z,6.82641812294948
2026-04-23,total,game,BET,0042500163,MIN,DEN,,,UNDER,215.5,209.0,-110.0,WIN,0.9090909090909091,39.416666666666664,24+,2026-04-24T02:05:07Z,18.07536008230453
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Spencer Jones,pra,UNDER,9.5,,-110.0,,,,,2026-04-24T02:05:07Z,7.890892481700073
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Jaylon Tyson,pra,UNDER,27.0,,-110.0,,,,,2026-04-24T02:05:07Z,5.474872088732177
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Sandro Mamukelashvili,pts,UNDER,9.5,,-110.0,,,,,2026-04-24T02:05:07Z,5.418587769184378
2026-04-23,quarter_total,q4,BET,0042500133,TOR,CLE,,,UNDER,58.5,,,,,8.05,6+,2026-04-24T02:10:10Z,6.489600000000004
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Jaylon Tyson,pra,OVER,7.5,,-110.0,,,,,2026-04-24T02:15:18Z,11.851524645056386
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,Max Strus,pra,UNDER,29.5,,-110.0,,,,,2026-04-24T02:15:18Z,6.08108774481623
2026-04-23,ats,game,BET,0042500133,TOR,CLE,,,TOR,-10.5,,,,,3.7166666666666686,<6,2026-04-24T02:20:11Z,5.131337500000001
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Cameron Johnson,pra,UNDER,13.5,,-107.5,,,,,2026-04-24T02:20:11Z,6.023300780844308
2026-04-23,quarter_total,q2,BET,0042500163,MIN,DEN,,,UNDER,58.0,,,,,8.233333333333333,6+,2026-04-24T02:25:17Z,11.198008888888891
2026-04-23,quarter_total,q4,BET,0042500133,TOR,CLE,,,OVER,65.0,,,,,1.55,<2,2026-04-24T02:30:15Z,5.583333333333329
2026-04-23,player_prop,live,BET,0042500133,TOR,CLE,RJ Barrett,pra,OVER,29.5,,-129.5,,,,,2026-04-24T02:30:15Z,9.922175377474566
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Ayo Dosunmu,pra,OVER,27.0,,-117.0,,,,,2026-04-24T02:40:22Z,5.113882364735851
2026-04-23,quarter_total,q3,BET,0042500163,MIN,DEN,,,UNDER,58.5,,,,,7.9,6+,2026-04-24T03:10:11Z,13.115555555555556
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Anthony Edwards,pra,OVER,29.5,,-120.0,,,,,2026-04-24T03:10:11Z,4.63191568095548
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Christian Braun,pra,UNDER,12.0,,-110.0,,,,,2026-04-24T03:10:11Z,3.638836813149217
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Tim Hardaway Jr.,pra,UNDER,18.0,,-110.0,,,,,2026-04-24T03:20:06Z,3.6237942521917077
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Bruce Brown,pra,UNDER,17.0,,-110.0,,,,,2026-04-24T03:25:13Z,3.8989958152988784
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Donte DiVincenzo,pra,UNDER,24.5,,-110.0,,,,,2026-04-24T03:35:11Z,6.547458571567276
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Bones Hyland,pts,UNDER,14.5,,-110.0,,,,,2026-04-24T03:35:11Z,5.587521878377132
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Donte DiVincenzo,pts,UNDER,14.5,,-110.0,,,,,2026-04-24T03:35:11Z,4.142686262004862
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Spencer Jones,pts,UNDER,7.5,,-110.0,,,,,2026-04-24T03:40:22Z,4.781624995351946
2026-04-23,quarter_total,q4,BET,0042500163,MIN,DEN,,,UNDER,48.5,,,,,9.216666666666667,6+,2026-04-24T03:45:14Z,5.743312757201645
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Ayo Dosunmu,pra,UNDER,39.5,,-110.0,,,,,2026-04-24T03:45:14Z,7.363307125581798
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Tim Hardaway Jr.,pts,UNDER,16.0,,-110.0,,,,,2026-04-24T03:45:14Z,4.757474834577083
2026-04-23,player_prop,live,BET,0042500163,MIN,DEN,Jaden McDaniels,pra,UNDER,34.5,,-110.0,,,,,2026-04-24T03:55:11Z,7.147094509673813
