date,market,horizon,klass,game_id,home,away,player,stat,side,line,actual,price,outcome,profit_u,remaining,rem_bucket,received_at,strength
2026-04-17,player_prop,live,BET,0052500201,ORL,CHA,Coby White,pra,UNDER,16.5,4.0,-108.5,WIN,0.9216589861751152,,,2026-04-18T00:35:08Z,5.633874630494926
2026-04-17,player_prop,live,BET,0052500201,ORL,CHA,Tristan da Silva,pra,OVER,9.5,9.0,370.0,LOSS,-1.0,,,2026-04-18T00:35:08Z,5.396501964683759
2026-04-17,player_prop,live,BET,0052500201,ORL,CHA,Anthony Black,pra,UNDER,16.5,15.0,-120.0,WIN,0.8333333333333334,,,2026-04-18T00:55:06Z,5.51117089265812
2026-04-17,quarter_total,q3,BET,0052500201,ORL,CHA,,,UNDER,60.5,,,,,8.683333333333334,6+,2026-04-18T01:20:14Z,8.85008230452675
2026-04-17,player_prop,live,BET,0052500201,ORL,CHA,Grant Williams,pts,UNDER,9.5,1.0,-110.0,WIN,0.9090909090909091,,,2026-04-18T01:35:07Z,5.20591388836877
2026-04-17,player_prop,live,BET,0052500201,ORL,CHA,Jalen Suggs,pra,UNDER,34.5,23.0,-110.0,WIN,0.9090909090909091,,,2026-04-18T01:35:07Z,5.155323015481521
2026-04-17,player_prop,live,BET,0052500201,ORL,CHA,Anthony Black,pts,UNDER,12.0,7.0,-110.0,WIN,0.9090909090909091,,,2026-04-18T01:50:10Z,5.688550365530368
2026-04-17,quarter_total,q4,BET,0052500201,ORL,CHA,,,UNDER,54.5,,,,,9.8,6+,2026-04-18T02:00:11Z,5.086666666666662
2026-04-17,player_prop,live,BET,0052500201,ORL,CHA,LaMelo Ball,pts,OVER,9.5,23.0,-110.0,WIN,0.9090909090909091,,,2026-04-18T02:00:11Z,19.08520091278661
2026-04-17,player_prop,live,BET,0052500201,ORL,CHA,Franz Wagner,pra,OVER,19.5,31.0,-106.0,WIN,0.9433962264150944,,,2026-04-18T02:00:11Z,10.204268665927792
2026-04-17,player_prop,live,BET,0052500201,ORL,CHA,Franz Wagner,pts,OVER,11.0,18.0,-110.0,WIN,0.9090909090909091,,,2026-04-18T02:00:11Z,6.622993639813547
2026-04-17,player_prop,live,BET,0052500201,ORL,CHA,Miles Bridges,pra,OVER,17.5,18.0,-110.0,WIN,0.9090909090909091,,,2026-04-18T02:05:05Z,5.464853826684173
2026-04-17,player_prop,live,BET,0052500201,ORL,CHA,LaMelo Ball,pra,OVER,19.0,30.0,-110.0,WIN,0.9090909090909091,,,2026-04-18T02:10:14Z,16.296990770825623
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Jordan Goodwin,pra,OVER,19.0,30.0,-110.0,WIN,0.9090909090909091,,,2026-04-18T02:20:11Z,19.82974559686889
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Jordan Goodwin,pts,OVER,10.5,19.0,-112.0,WIN,0.8928571428571429,,,2026-04-18T02:20:11Z,15.408023483365948
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Stephen Curry,pra,UNDER,35.5,25.0,-112.0,WIN,0.8928571428571429,,,2026-04-18T02:20:11Z,12.53092969199582
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Stephen Curry,pts,UNDER,27.0,17.0,-109.5,WIN,0.91324200913242,,,2026-04-18T02:20:11Z,10.0556960040117
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Kristaps Porzingis,pra,UNDER,24.0,12.0,-117.0,WIN,0.8547008547008547,,,2026-04-18T02:20:11Z,7.926571849272914
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Gui Santos,pra,UNDER,20.5,19.0,-113.5,WIN,0.8810572687224669,,,2026-04-18T02:20:11Z,6.6348997123081315
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Kristaps Porzingis,pts,UNDER,16.0,11.0,-122.5,WIN,0.8163265306122449,,,2026-04-18T02:20:11Z,6.402567659791478
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Jordan Goodwin,threes,OVER,2.5,4.0,156.0,WIN,1.56,,,2026-04-18T02:20:11Z,5.278864970645793
2026-04-17,quarter_total,q1,BET,0052500211,PHX,GSW,,,UNDER,55.25,,,,,8.383333333333333,6+,2026-04-18T02:25:06Z,12.830658436213996
2026-04-17,ats,game,BET,0052500211,PHX,GSW,,,PHX,-7.5,,,,,44.38333333333333,24+,2026-04-18T02:25:06Z,7.292547222222222
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Oso Ighodaro,pra,OVER,15.5,17.0,-130.0,WIN,0.7692307692307693,,,2026-04-18T02:25:06Z,11.399999999999999
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Jalen Green,pra,OVER,30.0,46.0,-125.0,WIN,0.8,,,2026-04-18T02:25:06Z,10.0
2026-04-17,half_total,h1,BET,0052500211,PHX,GSW,,,UNDER,110.25,,,,,18.866666666666667,12+,2026-04-18T02:30:08Z,15.242798353909462
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Brandin Podziemski,pra,UNDER,22.0,33.0,-123.5,LOSS,-1.0,,,2026-04-18T02:30:08Z,7.2091243825398905
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Gui Santos,pts,UNDER,12.0,9.0,-112.0,WIN,0.8928571428571429,,,2026-04-18T02:30:08Z,6.414517574099576
2026-04-17,total,game,BET,0052500211,PHX,GSW,,,UNDER,218.5,0.0,-110.0,WIN,0.9090909090909091,40.03333333333333,24+,2026-04-18T02:35:05Z,13.378796296296297
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Dillon Brooks,pts,OVER,20.0,13.0,-114.0,LOSS,-1.0,,,2026-04-18T02:35:05Z,13.714285714285715
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Dillon Brooks,pra,OVER,26.5,18.0,-106.5,LOSS,-1.0,,,2026-04-18T02:35:05Z,13.142857142857139
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Devin Booker,pts,UNDER,25.5,20.0,-114.5,WIN,0.8733624454148472,,,2026-04-18T02:35:05Z,8.285714285714285
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Oso Ighodaro,pts,OVER,8.5,10.0,-110.0,WIN,0.9090909090909091,,,2026-04-18T02:35:05Z,7.714285714285715
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Jalen Green,pts,OVER,20.0,36.0,-118.5,WIN,0.8438818565400844,,,2026-04-18T02:35:05Z,7.428571428571431
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Al Horford,pra,UNDER,13.0,16.0,-110.0,LOSS,-1.0,,,2026-04-18T02:45:08Z,6.243601610232592
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Draymond Green,pra,UNDER,18.5,13.0,-122.5,WIN,0.8163265306122449,,,2026-04-18T02:45:08Z,5.8729946628293845
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Gary Payton II,pra,UNDER,13.0,10.0,-110.0,WIN,0.9090909090909091,,,2026-04-18T02:45:08Z,5.417254159433114
2026-04-17,quarter_total,q2,BET,0052500211,PHX,GSW,,,UNDER,53.0,,,,,7.083333333333333,6+,2026-04-18T03:00:25Z,18.264403292181072
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Devin Booker,pra,UNDER,37.5,34.0,-127.5,WIN,0.7843137254901961,,,2026-04-18T03:15:15Z,6.298627002288331
2026-04-17,quarter_total,q3,BET,0052500211,PHX,GSW,,,UNDER,57.5,,,,,7.866666666666666,6+,2026-04-18T03:45:11Z,7.919644444444441
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Collin Gillespie,pts,UNDER,10.5,2.0,-110.0,WIN,0.9090909090909091,,,2026-04-18T03:55:07Z,5.247810218978102
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,De'Anthony Melton,pts,OVER,8.5,16.0,-110.0,WIN,0.9090909090909091,,,2026-04-18T04:00:10Z,6.620763861900297
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,De'Anthony Melton,pra,OVER,17.5,27.0,-110.0,WIN,0.9090909090909091,,,2026-04-18T04:00:10Z,5.227640423467065
2026-04-17,player_prop,live,BET,0052500211,PHX,GSW,Collin Gillespie,pra,UNDER,14.5,6.0,-110.0,WIN,0.9090909090909091,,,2026-04-18T04:15:18Z,5.060981245426888
2026-04-17,quarter_total,q4,BET,0052500211,PHX,GSW,,,UNDER,56.0,,,,,7.25,6+,2026-04-18T04:20:07Z,13.662037037037035
2026-04-17,quarter_total,q4,BET,0052500211,PHX,GSW,,,OVER,58.5,,,,,1.1,<2,2026-04-18T04:45:19Z,5.333333333333343
